ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
ALAB,2026,Q1,2026-03-31,308361000,80310000,1412936000.0,125044000.0
ALAB,2025,FY,2025-12-31,852525000,219134000,,
ALAB,2025,Q3,2025-09-30,230575000,91114000,1290159000.0,100958000.0
ALAB,2025,Q2,2025-06-30,191925000,51219000,1180748000.0,106383000.0
ALAB,2026,Q1,2025-03-31,159442000,31819000,,
ALAB,2025,FY,2024-12-31,396290000,-83421000,,
ALAB,2025,Q3,2024-09-30,255194000,-108134000,,
ALAB,2025,Q2,2024-06-30,76850000,-7546000,,
ALAB,2025,Q1,2024-03-31,65258000,-92995000,,
ALAB,2025,FY,2023-12-31,115794000,-26257000,,
ALAB,2024,Q3,2023-09-30,36928000,-3124000,,
ALAB,2024,Q2,2023-06-30,10688000,-20004000,,
ALAB,2024,Q1,2023-03-31,17664000,-17454000,,
ALAB,2024,FY,2022-12-31,79872000,-58345000,,
