ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
SAM,2026,Q2,2026-06-27,568338000,-93694000.0,515812000.0,493563000.0
SAM,2026,Q1,2026-03-28,433930000,-145261000.0,417283000.0,448569000.0
SAM,2025,FY,2025-12-27,1964994000,108469000.0,,
SAM,2025,Q3,2025-09-27,537494000,131000000.0,461786000.0,252557000.0
SAM,2026,Q2,2025-06-28,587949000,,,
SAM,2026,Q1,2025-03-29,453867000,24412000.0,,
SAM,2025,FY,2024-12-28,2012926000,59695000.0,,
SAM,2025,Q3,2024-09-28,605477000,98450000.0,,
SAM,2025,Q2,2024-06-29,579098000,,,
SAM,2025,Q1,2024-03-30,426052000,,,
SAM,2023,FY,2023-12-30,2008625000,76250000.0,,
SAM,2024,Q3,2023-09-30,601599000,94374000.0,,
SAM,2024,Q2,2023-07-01,603304000,,,
SAM,2024,Q1,2023-04-01,410000000,,,
SAM,2023,FY,2022-12-31,2090334000,,,
SAM,2023,Q3,2022-09-24,596453000,,,
SAM,2023,Q2,2022-06-25,616243000,,,
SAM,2022,Q1,2022-03-26,430113000,,356533000.0,245534000.0
SAM,2022,FY,2021-12-25,2057622000,,345341000.0,255106000.0
SAM,2022,Q3,2021-09-25,561643000,-58421000.0,,
SAM,2022,Q2,2021-06-26,602805000,,,
SAM,2022,Q1,2021-03-27,545080000,,,
SAM,2022,FY,2020-12-26,1736432000,191960000.0,,
SAM,2021,Q3,2020-09-26,492792000,80768000.0,,
