ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
CDW,2026,Q1,2026-03-31,5679800000,235400000.0,8965200000.0,7698500000.0
CDW,2025,FY,2025-12-31,22424100000,1066600000.0,,
CDW,2025,Q3,2025-09-30,5737400000,291000000.0,7777400000.0,5593800000.0
CDW,2025,Q2,2025-06-30,5976600000,271200000.0,7836500000.0,5805700000.0
CDW,2026,Q1,2025-03-31,5199100000,224900000.0,,
CDW,2024,FY,2024-12-31,20998700000,,,
CDW,2024,Q3,2024-09-30,15812700000,,7661600000.0,5458600000.0
CDW,2025,Q2,2024-06-30,5423400000,497200000.0,,
CDW,2025,Q1,2024-03-31,4872700000,216100000.0,,
CDW,2025,FY,2023-12-31,21376000000,1104300000.0,,
CDW,2024,Q3,2023-09-30,5628300000,315500000.0,,
CDW,2024,Q2,2023-06-30,10729200000,262600000.0,,
CDW,2023,Q1,2023-03-31,5103100000,,6279900000.0,4777900000.0
CDW,2024,FY,2022-12-31,23748700000,1114500000.0,,
CDW,2022,Q3,2022-09-30,18310400000,,6895200000.0,5358800000.0
CDW,2023,Q2,2022-06-30,6145800000,279300000.0,,
CDW,2023,Q1,2022-03-31,5949100000,250200000.0,,
CDW,2023,FY,2021-12-31,20820800000,,,
CDW,2021,Q3,2021-09-30,5300000000,,5292200000.0,3833200000.0
CDW,2022,Q2,2021-06-30,5146400000,274100000.0,,
CDW,2022,Q1,2021-03-31,4837500000,232600000.0,,
CDW,2020,FY,2020-12-31,18467500000,238300000.0,,
CDW,2020,Q3,2020-09-30,13511300000,550200000.0,5759600000.0,3836600000.0
CDW,2021,Q2,2020-06-30,8754900000,189100000.0,,
