ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
PCOR,2026,Q1,2026-03-31,359283000,-9096000.0,901372000.0,807238000.0
PCOR,2025,FY,2025-12-31,1322509000,-100783000.0,,
PCOR,2025,Q3,2025-09-30,338851000,-9101000.0,1005215000.0,753975000.0
PCOR,2025,Q2,2025-06-30,323919000,,912520000.0,705883000.0
PCOR,2026,Q1,2025-03-31,310632000,-32989000.0,,
PCOR,2025,FY,2024-12-31,1151708000,,,
PCOR,2025,Q3,2024-09-30,295885000,-26388000.0,,
PCOR,2025,Q2,2024-06-30,553775000,,,
PCOR,2025,Q1,2024-03-31,269428000,,,
PCOR,2025,FY,2023-12-31,950010000,,,
PCOR,2024,Q3,2023-09-30,247907000,-43847000.0,,
PCOR,2024,Q2,2023-06-30,228536000,-116328000.0,,
PCOR,2024,Q1,2023-03-31,213526000,,,
PCOR,2024,FY,2022-12-31,720203000,-286931000.0,,
PCOR,2023,Q3,2022-09-30,186429000,,,
PCOR,2023,Q2,2022-06-30,172205000,-144542000.0,,
PCOR,2023,Q1,2022-03-31,159516000,,,
PCOR,2021,FY,2021-12-31,514821000,-265165000.0,,
PCOR,2022,Q3,2021-09-30,131990000,-50742000.0,,
PCOR,2022,Q2,2021-06-30,122790000,,,
PCOR,2022,Q1,2021-03-31,113938000,,,
PCOR,2022,FY,2020-12-31,400291000,,,
PCOR,2021,Q3,2020-09-30,101891000,-15953000.0,,
PCOR,2021,Q2,2020-06-30,96553000,-13749000.0,,
