ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
WDC,2026,Q3,2026-04-03,3337000000,3205000000.0,6911000000.0,4637000000.0
WDC,2026,Q2,2026-01-02,3017000000,,7531000000.0,5176000000.0
WDC,2026,Q1,2025-10-03,2818000000,,6275000000.0,5173000000.0
WDC,2025,FY,2025-06-27,2605000000,1889000000.0,,
WDC,2026,Q3,2025-03-28,2294000000,520000000.0,,
WDC,2026,Q2,2024-12-27,4621000000,,,
WDC,2026,Q1,2024-09-27,2212000000,,,
WDC,2025,FY,2024-06-28,2004000000,39000000.0,,
WDC,2025,FY,2024-03-29,1752000000,135000000.0,,
WDC,2025,Q2,2023-12-29,5782000000,,,
WDC,2025,FY,2023-09-29,1194000000,,,
WDC,2025,FY,2023-06-30,6255000000,-1684000000.0,,
WDC,2024,Q3,2023-03-31,2803000000,-571000000.0,,
WDC,2024,Q2,2022-12-30,6843000000,,,
WDC,2024,Q1,2022-09-30,3736000000,,,
WDC,2024,FY,2022-07-01,18793000000,1546000000.0,,
WDC,2023,Q3,2022-04-01,4381000000,1199000000.0,,
WDC,2022,Q2,2021-12-31,9884000000,,9535000000.0,4929000000.0
WDC,2022,Q1,2021-10-01,5051000000,,9856000000.0,4709000000.0
WDC,2023,FY,2021-07-02,16922000000,821000000.0,,
WDC,2022,Q3,2021-04-02,4137000000,,,
WDC,2022,Q2,2021-01-01,3943000000,,,
WDC,2022,Q1,2020-10-02,3922000000,-60000000.0,,
WDC,2022,FY,2020-07-03,16736000000,,,
