ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
ADP,2026,Q3,2026-03-31,5939200000,1359800000.0,54234100000.0,52019700000.0
ADP,2026,Q2,2025-12-31,5359300000,1062000000.0,74472100000.0,72141500000.0
ADP,2026,Q1,2025-09-30,5175200000,1013000000.0,44202500000.0,41932000000.0
ADP,2025,FY,2025-06-30,20560900000,4079700000.0,,
ADP,2026,Q3,2025-03-31,15434100000,1249500000.0,,
ADP,2026,Q2,2024-12-31,5048400000,,,
ADP,2026,Q1,2024-09-30,4832700000,956300000.0,,
ADP,2024,FY,2024-06-30,19202600000,,,
ADP,2025,Q3,2024-03-31,5253800000,1184900000.0,,
ADP,2025,Q2,2023-12-31,4668000000,878400000.0,,
ADP,2025,Q1,2023-09-30,4512400000,859400000.0,,
ADP,2023,FY,2023-06-30,18012200000,,,
ADP,2024,Q3,2023-03-31,4927800000,1043100000.0,,
ADP,2024,Q2,2022-12-31,4391000000,813100000.0,,
ADP,2024,Q1,2022-09-30,4215600000,779000000.0,,
ADP,2024,FY,2022-06-30,16498300000,2948900000.0,,
ADP,2022,Q3,2022-03-31,12370600000,,63903800000.0,63106500000.0
ADP,2022,Q2,2021-12-31,7857700000,,51107300000.0,49084000000.0
ADP,2023,Q1,2021-09-30,3832300000,700500000.0,,
ADP,2021,FY,2021-06-30,15005400000,,,
ADP,2022,Q3,2021-03-31,4102000000,810700000.0,,
ADP,2021,Q2,2020-12-31,7166500000,647500000.0,41662300000.0,39176500000.0
ADP,2022,Q1,2020-09-30,3470700000,602100000.0,,
ADP,2020,FY,2020-06-30,14589800000,411500000.0,31564100000.0,30126600000.0
