ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
FNF,2026,Q1,2026-03-31,3226000000,321000000.0,,
FNF,2025,FY,2025-12-31,2099000000,602000000.0,,
FNF,2025,Q3,2025-09-30,10394000000,719000000.0,,
FNF,2025,Q2,2025-06-30,3635000000,293000000.0,,
FNF,2026,Q1,2025-03-31,2729000000,83000000.0,,
FNF,2025,FY,2024-12-31,1924000000,1270000000.0,,
FNF,2024,Q3,2024-09-30,1431000000,883000000.0,,
FNF,2024,Q2,2024-06-30,3158000000,,,
FNF,2025,Q1,2024-03-31,421000000,,,
FNF,2023,FY,2023-12-31,11752000000,,,
FNF,2024,Q3,2023-09-30,2778000000,426000000.0,,
FNF,2023,Q2,2023-06-30,3068000000,,,
FNF,2023,Q1,2023-03-31,2474000000,-59000000.0,,
FNF,2022,FY,2022-12-31,11556000000,,,
FNF,2022,Q3,2022-09-30,1747000000,1081000000.0,,
FNF,2022,Q2,2022-06-30,2631000000,388000000.0,,
FNF,2023,Q1,2022-03-31,593000000,,,
FNF,2023,FY,2021-12-31,15655000000,,,
FNF,2021,Q3,2021-09-30,737000000,,,
FNF,2021,Q2,2021-06-30,6954000000,,,
FNF,2021,Q1,2021-03-31,661000000,,,
FNF,2020,FY,2020-12-31,10778000000,,,
FNF,2020,Q3,2020-09-30,7008000000,,,
FNF,2020,Q2,2020-06-30,585000000,,,
