ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
AFG,2026,Q1,2026-03-31,1854000000,191000000.0,,
AFG,2025,FY,2025-12-31,8174000000,842000000.0,,
AFG,2025,Q3,2025-09-30,2331000000,215000000.0,,
AFG,2025,Q2,2025-06-30,1924000000,174000000.0,,
AFG,2026,Q1,2025-03-31,1856000000,154000000.0,,
AFG,2025,FY,2024-12-31,8324000000,887000000.0,,
AFG,2025,Q3,2024-09-30,2369000000,181000000.0,,
AFG,2024,Q2,2024-06-30,1900000000,209000000.0,,
AFG,2025,Q1,2024-03-31,1906000000,242000000.0,,
AFG,2025,FY,2023-12-31,7827000000,852000000.0,,
AFG,2023,Q3,2023-09-30,2164000000,589000000.0,,
AFG,2024,Q2,2023-06-30,1840000000,200000000.0,,
AFG,2024,Q1,2023-03-31,1740000000,212000000.0,,
AFG,2022,FY,2022-12-31,7040000000,898000000.0,,
AFG,2023,Q3,2022-09-30,1984000000,165000000.0,,
AFG,2023,Q2,2022-06-30,1539000000,457000000.0,,
AFG,2023,Q1,2022-03-31,1588000000,290000000.0,,
AFG,2023,FY,2021-12-31,6552000000,,,
AFG,2022,Q3,2021-09-30,4794000000,,,
AFG,2022,Q2,2021-06-30,1531000000,,,
AFG,2022,Q1,2021-03-31,1509000000,,,
AFG,2020,FY,2020-12-31,2623000000,692000000.0,,
AFG,2020,Q3,2020-09-30,5286000000,27000000.0,,
AFG,2021,Q2,2020-06-30,2500000000,,,
