ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
AHR,2026,Q1,2026-03-31,609767000,24011000.0,,
AHR,2025,FY,2025-12-31,2094506000,69806000.0,,
AHR,2025,Q3,2025-09-30,572937000,59031000.0,,
AHR,2025,Q2,2025-06-30,998461000,10079000.0,,
AHR,2026,Q1,2025-03-31,497176000,-6840000.0,,
AHR,2025,FY,2024-12-31,1883798000,-35600000.0,,
AHR,2025,Q3,2024-09-30,1386965000,-3171000.0,,
AHR,2025,Q2,2024-06-30,910131000,2926000.0,,
AHR,2024,Q1,2024-03-31,499533000,,,
AHR,2025,FY,2023-12-31,1866618000,-71469000.0,,
AHR,2024,Q3,2023-09-30,1235458000,-44044000.0,,
AHR,2024,Q2,2023-06-30,410622000,-11867000.0,,
AHR,2024,Q1,2023-03-31,408630000,-27615000.0,,
AHR,2023,FY,2022-12-31,1412156000,,,
AHR,2023,Q3,2022-09-30,368306000,,,
AHR,2022,Q2,2022-06-30,326225000,,,
AHR,2023,Q1,2022-03-31,318974000,-2956000.0,,
AHR,2023,FY,2021-12-31,1123935000,-53269000.0,,
AHR,2021,Q3,2021-09-30,37210000,-13293000.0,,
AHR,2021,Q2,2021-06-30,37182000,,,
AHR,2021,Q1,2021-03-31,15895000,-3744000.0,,
AHR,2021,FY,2020-12-31,1069073000,,,
AHR,2020,Q3,2020-09-30,18948000,,,
AHR,2021,Q2,2020-06-30,76220000,-8712000.0,,
