ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
ITT,2026,Q1,2026-04-04,1211900000,79500000.0,2870900000.0,1879900000.0
ITT,2025,FY,2025-12-31,3938500000,491300000.0,,
ITT,2025,Q3,2025-09-27,2884500000,128100000.0,2137700000.0,1405300000.0
ITT,2025,Q2,2025-06-28,972400000,121700000.0,2060500000.0,1421800000.0
ITT,2025,Q1,2025-03-29,913000000,,1964400000.0,1655900000.0
ITT,2024,FY,2024-12-31,3630700000,,,
ITT,2024,Q3,2024-09-28,2701700000,,2010800000.0,1274700000.0
ITT,2025,Q2,2024-06-29,1816500000,,,
ITT,2025,Q1,2024-03-30,910600000,111500000.0,,
ITT,2025,FY,2023-12-31,3283000000,412200000.0,,
ITT,2024,Q3,2023-09-30,822100000,111800000.0,,
ITT,2023,Q2,2023-07-01,1631800000,,1829200000.0,1174100000.0
ITT,2023,Q1,2023-04-01,797900000,100000000.0,1798300000.0,1121400000.0
ITT,2024,FY,2022-12-31,2987700000,367000000.0,,
ITT,2023,Q3,2022-10-01,753600000,253300000.0,,
ITT,2022,Q2,2022-07-02,1459500000,,1776400000.0,1303400000.0
ITT,2022,Q1,2022-04-02,726200000,74800000.0,1904500000.0,1242300000.0
ITT,2022,FY,2021-12-31,2765000000,,,
ITT,2022,Q3,2021-10-02,2079600000,88000000.0,,
ITT,2021,Q2,2021-07-03,1390000000,,1627200000.0,900000000.0
ITT,2022,Q1,2021-04-03,698400000,86200000.0,,
ITT,2021,Q1,2021-03-31,698400000,86200000.0,1892000000.0,826500000.0
ITT,2022,FY,2020-12-31,2477800000,72500000.0,,
ITT,2020,Q3,2020-09-30,591200000,86800000.0,1822800000.0,866000000.0
