ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
ANET,2026,Q1,2026-03-31,2709000000,1022900000.0,18556700000.0,6560100000.0
ANET,2025,FY,2025-12-31,9005700000,3511400000.0,,
ANET,2025,Q3,2025-09-30,2308300000,853000000.0,15184800000.0,4666600000.0
ANET,2025,Q2,2025-06-30,2204800000,888800000.0,13503500000.0,4051400000.0
ANET,2026,Q1,2025-03-31,2004800000,813800000.0,,
ANET,2024,FY,2024-12-31,7003146000,,11910815000.0,2732222000.0
ANET,2024,Q3,2024-09-30,1810936000,,10877940000.0,2434374000.0
ANET,2025,Q2,2024-06-30,1690400000,665400000.0,,
ANET,2025,Q1,2024-03-31,1571400000,637700000.0,,
ANET,2025,FY,2023-12-31,5860200000,2087300000.0,,
ANET,2023,Q3,2023-09-30,4319731000,,7654998000.0,1846725000.0
ANET,2023,Q2,2023-06-30,1458924000,,6851557000.0,1655792000.0
ANET,2024,Q1,2023-03-31,1351351000,436473000.0,,
ANET,2024,FY,2022-12-31,4381310000,1352446000.0,,
ANET,2022,Q3,2022-09-30,3105758000,353999000.0,5031678000.0,1254912000.0
ANET,2023,Q2,2022-06-30,1051891000,299099000.0,,
ANET,2023,Q1,2022-03-31,877066000,272259000.0,,
ANET,2022,FY,2021-12-31,2948037000,,4812676000.0,1109829000.0
ANET,2021,Q3,2021-09-30,748697000,,4523958000.0,893387000.0
ANET,2022,Q2,2021-06-30,707319000,196888000.0,,
ANET,2022,Q1,2021-03-31,667562000,180366000.0,,
ANET,2021,FY,2020-12-31,2317512000,,3836998000.0,768243000.0
ANET,2021,Q3,2020-09-30,605431000,,,
ANET,2021,Q2,2020-06-30,540570000,144793000.0,,
