ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
KRMN,2026,Q1,2026-03-31,151210000,7794000.0,370292000.0,104796000.0
KRMN,2025,FY,2025-12-31,471500000,17366000.0,291403000.0,88667000.0
KRMN,2025,Q3,2025-09-30,121787000,7644000.0,260568000.0,91137000.0
KRMN,2025,Q2,2025-06-30,115097000,,242052000.0,88159000.0
KRMN,2025,Q1,2025-03-31,100124000,-4798000.0,301540000.0,90265000.0
KRMN,2025,FY,2024-12-31,345251000,12701000.0,,
KRMN,2025,Q3,2024-09-30,85968000,4292000.0,,
KRMN,2025,Q2,2024-06-30,85039000,,,
KRMN,2025,Q1,2024-03-31,83006000,,,
KRMN,2024,FY,2023-12-31,280705570,4359405.0,157694297.0,87069953.0
KRMN,2024,FY,2022-12-31,226310299,-14098619.0,,
