ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
GEV,2026,Q2,2026-06-30,11104000000,649000000.0,47433000000.0,55830000000.0
GEV,2026,Q1,2026-03-31,9339000000,4750000000.0,42969000000.0,48094000000.0
GEV,2025,FY,2025-12-31,38068000000,4879000000.0,,
GEV,2025,Q3,2025-09-30,9969000000,1220000000.0,36278000000.0,35272000000.0
GEV,2026,Q2,2025-06-30,9111000000,756000000.0,,
GEV,2026,Q1,2025-03-31,8032000000,,,
GEV,2025,FY,2024-12-31,34935000000,,34153000000.0,31685000000.0
GEV,2025,Q3,2024-09-30,8913000000,1075000000.0,,
GEV,2025,Q2,2024-06-30,8204000000,,,
GEV,2025,Q1,2024-03-31,7260000000,,,
GEV,2025,FY,2023-12-31,33239000000,-474000000.0,,
GEV,2024,Q3,2023-09-30,8253000000,-635000000.0,,
GEV,2024,Q2,2023-06-30,8119000000,-149000000.0,,
GEV,2024,Q1,2023-03-31,6822000000,-315000000.0,,
GEV,2024,FY,2022-12-31,29654000000,-2736000000.0,,
