ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
TPG,2026,Q1,2026-03-31,500006000,-123276000.0,,
TPG,2025,FY,2025-12-31,4670212000,599585000.0,,
TPG,2025,Q3,2025-09-30,1223517000,107474000.0,,
TPG,2025,Q2,2025-06-30,1112529000,30111000.0,,
TPG,2026,Q1,2025-03-31,1034876000,87828000.0,,
TPG,2024,FY,2024-12-31,2087076000,-76915000.0,,
TPG,2025,Q3,2024-09-30,2423668000,,,
TPG,2024,Q2,2024-06-30,744194000,-57578000.0,,
TPG,2025,Q1,2024-03-31,824071000,-9006000.0,,
TPG,2023,FY,2023-12-31,2389911000,,,
TPG,2023,Q3,2023-09-30,366149000,,,
TPG,2023,Q2,2023-06-30,1246419000,,,
TPG,2023,Q1,2023-03-31,311471000,25055000.0,,
TPG,2022,FY,2022-12-31,2002887000,,,
TPG,2022,Q3,2022-09-30,561124000,,,
TPG,2023,Q2,2022-06-30,289955000,,,
TPG,2022,Q1,2022-03-31,273005000,,,
TPG,2023,FY,2021-12-31,4976387000,,,
TPG,2022,Q3,2021-09-30,511264000,520483000.0,,
TPG,2022,Q2,2021-06-30,405207000,2140442000.0,,
TPG,2022,Q1,2021-03-31,1204733000,1161314000.0,,
TPG,2022,FY,2020-12-31,883366000,1438932000.0,,
