ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
CCK,2026,Q1,2026-03-31,3259000000,206000000.0,4533000000.0,4057000000.0
CCK,2025,FY,2025-12-31,12365000000,738000000.0,,
CCK,2025,Q3,2025-09-30,9238000000,682000000.0,4781000000.0,4139000000.0
CCK,2025,Q2,2025-06-30,3149000000,374000000.0,4652000000.0,4373000000.0
CCK,2025,Q1,2025-03-31,2887000000,227000000.0,4220000000.0,4838000000.0
CCK,2024,FY,2024-12-31,11801000000,424000000.0,,
CCK,2025,Q3,2024-09-30,3074000000,,,
CCK,2025,Q2,2024-06-30,3040000000,207000000.0,,
CCK,2025,Q1,2024-03-31,2784000000,,,
CCK,2025,FY,2023-12-31,12010000000,450000000.0,,
CCK,2024,Q3,2023-09-30,3069000000,,,
CCK,2023,Q2,2023-06-30,3109000000,,4612000000.0,3554000000.0
CCK,2024,Q1,2023-03-31,2974000000,,,
CCK,2022,FY,2022-12-31,12943000000,727000000.0,,
CCK,2023,Q3,2022-09-30,9931000000,733000000.0,,
CCK,2022,Q2,2022-06-30,6672000000,,5101000000.0,5356000000.0
CCK,2022,Q1,2022-03-31,3162000000,246000000.0,5062000000.0,5106000000.0
CCK,2023,FY,2021-12-31,11394000000,-411000000.0,,
CCK,2021,Q3,2021-09-30,2920000000,,6105000000.0,5535000000.0
CCK,2021,Q2,2021-06-30,5420000000,128000000.0,7105000000.0,4514000000.0
CCK,2021,Q1,2021-03-31,3078000000,,4603000000.0,3756000000.0
CCK,2021,FY,2020-12-31,9392000000,579000000.0,4903000000.0,4282000000.0
CCK,2021,Q3,2020-09-30,2489000000,500000000.0,,
CCK,2020,Q2,2020-06-30,5446000000,126000000.0,3973000000.0,3447000000.0
