ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
WAB,2026,Q2,2026-06-30,3179000000,396000000.0,6041000000.0,5387000000.0
WAB,2026,Q1,2026-03-31,2950000000,,5973000000.0,5835000000.0
WAB,2025,FY,2025-12-31,11167000000,1183000000.0,,
WAB,2025,Q3,2025-09-30,2886000000,310000000.0,5788000000.0,4064000000.0
WAB,2026,Q2,2025-06-30,2706000000,336000000.0,,
WAB,2025,Q1,2025-03-31,2610000000,327000000.0,5255000000.0,3927000000.0
WAB,2025,FY,2024-12-31,10387000000,1056000000.0,4943000000.0,3792000000.0
WAB,2025,Q3,2024-09-30,7804000000,283000000.0,,
WAB,2025,Q2,2024-06-30,2644000000,,,
WAB,2025,Q1,2024-03-31,2497000000,,,
WAB,2025,FY,2023-12-31,9677000000,815000000.0,,
WAB,2023,Q3,2023-09-30,7151000000,,4634000000.0,3891000000.0
WAB,2023,Q2,2023-06-30,2407000000,,4663000000.0,4173000000.0
WAB,2024,Q1,2023-03-31,2194000000,,,
WAB,2024,FY,2022-12-31,8362000000,641000000.0,,
WAB,2022,Q3,2022-09-30,6056000000,163000000.0,4199000000.0,3328000000.0
WAB,2023,Q2,2022-06-30,2048000000,,,
WAB,2023,Q1,2022-03-31,1927000000,149000000.0,,
WAB,2022,FY,2021-12-31,7822000000,558000000.0,3832000000.0,2910000000.0
WAB,2021,Q3,2021-09-30,5749400000,,3760100000.0,2811600000.0
WAB,2021,Q2,2021-06-30,3842500000,,3808200000.0,2844700000.0
WAB,2021,Q1,2021-03-31,1830200000,114700000.0,3779000000.0,3168900000.0
WAB,2021,FY,2020-12-31,7556000000,412000000.0,3880000000.0,3226000000.0
WAB,2021,Q3,2020-09-30,1865100000,,,
