ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
BAH,2027,Q1,2026-06-30,2800000000,198000000.0,3040000000.0,1906000000.0
BAH,2026,FY,2026-03-31,11217000000,851000000.0,,
BAH,2026,Q3,2025-12-31,2620000000,646000000.0,3077000000.0,1703000000.0
BAH,2026,Q2,2025-09-30,2890000000,175000000.0,3221000000.0,1834000000.0
BAH,2027,Q1,2025-06-30,2924000000,271000000.0,,
BAH,2025,FY,2025-03-31,11980000000,,,
BAH,2025,Q3,2024-12-31,9005373000,,2846393000.0,1814329000.0
BAH,2026,Q2,2024-09-30,3146000000,,,
BAH,2026,Q1,2024-06-30,2942000000,165000000.0,,
BAH,2026,FY,2024-03-31,10662000000,606000000.0,,
BAH,2025,Q3,2023-12-31,2569801000,,,
BAH,2025,Q2,2023-09-30,5320768000,170718000.0,,
BAH,2024,Q1,2023-06-30,2654486000,161388000.0,2407756000.0,1992455000.0
BAH,2025,FY,2023-03-31,9259000000,272000000.0,,
BAH,2023,Q3,2022-12-31,6825650000,,2285366000.0,1582719000.0
BAH,2024,Q2,2022-09-30,2298976000,308874000.0,,
BAH,2024,Q1,2022-06-30,2249600000,138093000.0,,
BAH,2024,FY,2022-03-31,8363700000,,,
BAH,2022,Q3,2021-12-31,2030520000,128931000.0,2355140000.0,1392354000.0
BAH,2023,Q2,2021-09-30,2106038000,154834000.0,,
BAH,2023,Q1,2021-06-30,1989066000,92102000.0,,
BAH,2021,FY,2021-03-31,7858938000,608958000.0,,
BAH,2021,Q3,2020-12-31,5879658000,409781000.0,2821366000.0,1420961000.0
BAH,2022,Q2,2020-09-30,3975638000,136081000.0,,
