ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
DV,2026,Q1,2026-03-31,180825000,6410000.0,451408000.0,94618000.0
DV,2025,FY,2025-12-31,748291000,50650000.0,,
DV,2025,Q3,2025-09-30,188621000,21321000.0,476883000.0,119874000.0
DV,2025,Q2,2025-06-30,189021000,8758000.0,462361000.0,104901000.0
DV,2026,Q1,2025-03-31,165061000,,,
DV,2025,FY,2024-12-31,656849000,56231000.0,,
DV,2025,Q3,2024-09-30,169556000,,,
DV,2025,Q2,2024-06-30,296672000,14630000.0,,
DV,2025,Q1,2024-03-31,140782000,,,
DV,2025,FY,2023-12-31,572543000,,,
DV,2024,Q3,2023-09-30,143974000,,,
DV,2024,Q2,2023-06-30,133744000,,,
DV,2023,Q1,2023-03-31,122594000,,476695000.0,76010000.0
DV,2024,FY,2022-12-31,452418000,43268000.0,,
DV,2023,Q3,2022-09-30,112254000,25200000.0,,
DV,2023,Q2,2022-06-30,206528000,,,
DV,2023,Q1,2022-03-31,96723000,4579000.0,,
DV,2023,FY,2021-12-31,332741000,29308000.0,,
DV,2022,Q3,2021-09-30,227208000,,,
DV,2022,Q2,2021-06-30,76524000,-12568000.0,,
DV,2022,Q1,2021-03-31,67586000,,,
DV,2022,FY,2020-12-31,243917000,,,
DV,2021,Q3,2020-09-30,61037000,5805000.0,,
DV,2021,Q2,2020-06-30,104239000,,,
