ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
MPC,2026,Q1,2026-03-31,34200000000,851000000.0,28698000000.0,24411000000.0
MPC,2025,FY,2025-12-31,132699000000,4047000000.0,,
MPC,2025,Q3,2025-09-30,34809000000,1943000000.0,24630000000.0,18728000000.0
MPC,2025,Q2,2025-06-30,33799000000,1610000000.0,23728000000.0,19255000000.0
MPC,2026,Q1,2025-03-31,31517000000,346000000.0,,
MPC,2024,FY,2024-12-31,138864000000,,,
MPC,2025,Q3,2024-09-30,35107000000,,,
MPC,2024,Q2,2024-06-30,37914000000,1515000000.0,31347000000.0,24000000000.0
MPC,2025,Q1,2024-03-31,32706000000,,,
MPC,2025,FY,2023-12-31,148379000000,11172000000.0,,
MPC,2024,Q3,2023-09-30,40917000000,,,
MPC,2024,Q2,2023-06-30,36343000000,2226000000.0,,
MPC,2024,Q1,2023-03-31,34864000000,,,
MPC,2024,FY,2022-12-31,177453000000,,,
MPC,2023,Q3,2022-09-30,137640000000,12409000000.0,,
MPC,2023,Q2,2022-06-30,53795000000,,,
MPC,2023,Q1,2022-03-31,38058000000,,,
MPC,2021,FY,2021-12-31,119983000000,9738000000.0,,
MPC,2021,Q3,2021-09-30,84647000000,,34143000000.0,16898000000.0
MPC,2022,Q2,2021-06-30,52326000000,,,
MPC,2022,Q1,2021-03-31,22711000000,-242000000.0,,
MPC,2020,FY,2020-12-31,17972000000,285000000.0,,
MPC,2021,Q3,2020-09-30,51807000000,,,
MPC,2021,Q2,2020-06-30,12195000000,,,
