ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
DT,2026,FY,2026-03-31,2018387000,162669000.0,2123447000.0,1569064000.0
DT,2026,Q3,2025-12-31,515473000,40055000.0,1867072000.0,1193336000.0
DT,2026,Q2,2025-09-30,493849000,57243000.0,1838169000.0,1158584000.0
DT,2026,Q1,2025-06-30,477349000,47955000.0,1851819000.0,1232517000.0
DT,2026,FY,2025-03-31,1698683000,483684000.0,1931461000.0,1381286000.0
DT,2025,Q3,2024-12-31,436169000,361752000.0,1575226000.0,1048569000.0
DT,2026,Q2,2024-09-30,418129000,44008000.0,,
DT,2026,Q1,2024-06-30,399220000,38620000.0,,
DT,2026,FY,2024-03-31,1430530000,154632000.0,,
DT,2025,Q3,2023-12-31,1049682000,116688000.0,,
DT,2025,Q2,2023-09-30,351700000,35809000.0,,
DT,2025,Q1,2023-06-30,332886000,38188000.0,,
DT,2024,FY,2023-03-31,1158530000,,1118184000.0,1037043000.0
DT,2024,Q3,2022-12-31,297456000,,,
DT,2024,Q2,2022-09-30,279326000,,,
DT,2024,Q1,2022-06-30,267273000,,,
DT,2024,FY,2022-03-31,929445000,,,
DT,2023,Q3,2021-12-31,240766000,14587000.0,,
DT,2023,Q2,2021-09-30,226354000,,,
DT,2022,Q1,2021-06-30,209740000,,638046000.0,598872000.0
DT,2023,FY,2021-03-31,703509000,75714000.0,,
DT,2022,Q3,2020-12-31,182911000,,,
DT,2021,Q2,2020-09-30,168586000,,461139000.0,451535000.0
DT,2022,Q1,2020-06-30,155508000,12865000.0,,
