ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
WTM,2026,Q1,2026-03-31,517800000,-26300000.0,,
WTM,2025,FY,2025-12-31,3735000000,1201800000.0,,
WTM,2025,Q3,2025-09-30,864200000,388100000.0,,
WTM,2025,Q2,2025-06-30,689200000,163600000.0,,
WTM,2026,Q1,2025-03-31,577800000,62800000.0,,
WTM,2025,FY,2024-12-31,2239800000,284100000.0,,
WTM,2025,Q3,2024-09-30,839100000,179000000.0,,
WTM,2024,Q2,2024-06-30,395400000,180600000.0,,
WTM,2025,Q1,2024-03-31,647300000,236400000.0,,
WTM,2025,FY,2023-12-31,2166700000,,,
WTM,2023,Q3,2023-09-30,519600000,13800000.0,,
WTM,2024,Q2,2023-06-30,378400000,,,
WTM,2024,Q1,2023-03-31,531900000,,,
WTM,2022,FY,2022-12-31,1157900000,,,
WTM,2023,Q3,2022-09-30,383200000,,,
WTM,2023,Q2,2022-06-30,76700000,,,
WTM,2023,Q1,2022-03-31,260400000,,,
WTM,2023,FY,2021-12-31,614400000,,,
WTM,2022,Q3,2021-09-30,353400000,,,
WTM,2022,Q2,2021-06-30,342400000,132500000.0,,
WTM,2022,Q1,2021-03-31,178200000,-110500000.0,,
WTM,2020,FY,2020-12-31,520800000,,,
WTM,2020,Q3,2020-09-30,659900000,,,
WTM,2021,Q2,2020-06-30,200400000,,,
