ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
DINO,2026,Q1,2026-03-31,7123000000,650000000.0,6439000000.0,3590000000.0
DINO,2025,FY,2025-12-31,26869000000,586000000.0,,
DINO,2025,Q3,2025-09-30,7251000000,405000000.0,5644000000.0,2950000000.0
DINO,2025,Q2,2025-06-30,13154000000,208000000.0,5173000000.0,2841000000.0
DINO,2025,Q1,2025-03-31,6370000000,,4987000000.0,2664000000.0
DINO,2024,FY,2024-12-31,28580000000,177000000.0,,
DINO,2024,Q3,2024-09-30,22080116000,,5356142000.0,2962839000.0
DINO,2025,Q2,2024-06-30,7846000000,,,
DINO,2024,Q1,2024-03-31,7027145000,,6322460000.0,2917935000.0
DINO,2023,FY,2023-12-31,31964395000,,,
DINO,2023,Q3,2023-09-30,24304259000,,7402392000.0,3477219000.0
DINO,2023,Q2,2023-06-30,15398788000,919490000.0,6692816000.0,2887907000.0
DINO,2024,Q1,2023-03-31,7565142000,353266000.0,,
DINO,2024,FY,2022-12-31,38205000000,,,
DINO,2022,Q3,2022-09-30,29219912000,,6827466000.0,3242291000.0
DINO,2022,Q2,2022-06-30,18620910000,1221262000.0,7702743000.0,4066116000.0
DINO,2023,Q1,2022-03-31,7458750000,,,
DINO,2022,FY,2021-12-31,18389142000,,,
DINO,2022,Q3,2021-09-30,4685059000,302741000.0,,
DINO,2022,Q2,2021-06-30,4577123000,317067000.0,,
DINO,2022,Q1,2021-03-31,3504293000,182850000.0,,
DINO,2022,FY,2020-12-31,11183643000,-601448000.0,,
