ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
WFRD,2024,Q3,2024-09-30,1409000000,166000000.0,3400000000.0,1667000000.0
WFRD,2024,Q2,2024-06-30,1405000000,,3362000000.0,1691000000.0
WFRD,2024,Q1,2024-03-31,1358000000,,3312000000.0,1800000000.0
WFRD,2024,Q3,2023-09-30,1313000000,131000000.0,,
WFRD,2024,Q2,2023-06-30,1274000000,82000000.0,,
WFRD,2023,Q1,2023-03-31,1186000000,,3043000000.0,1511000000.0
WFRD,2022,FY,2022-12-31,4331000000,,,
WFRD,2023,Q3,2022-09-30,1120000000,28000000.0,,
WFRD,2023,Q2,2022-06-30,1064000000,,,
WFRD,2022,Q1,2022-03-31,938000000,,2889000000.0,1300000000.0
WFRD,2021,FY,2021-12-31,3645000000,,,
WFRD,2021,Q3,2021-09-30,945000000,-95000000.0,3244000000.0,1524000000.0
WFRD,2022,Q2,2021-06-30,1735000000,-194000000.0,,
WFRD,2021,Q1,2021-03-31,832000000,,3158000000.0,1364000000.0
WFRD,2022,FY,2020-12-31,3685000000,,,
WFRD,2020,Q3,2020-09-30,2843000000,-1704000000.0,3293000000.0,1416000000.0
WFRD,2020,Q2,2020-06-30,2036000000,,,
WFRD,2020,Q1,2020-03-31,1215000000,,,
WFRD,2021,FY,2019-12-31,261000000,,,
WFRD,2021,FY,2019-12-13,4954000000,,,
WFRD,2019,FY,2019-09-30,1314000000,,,
WFRD,2019,FY,2019-06-30,1309000000,,,
WFRD,2020,Q1,2019-03-31,1346000000,,,
WFRD,2020,Q1,2018-12-31,1346000000,,,
