ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
BROS,2026,Q1,2026-03-31,464412000,23664000.0,340495000.0,255187000.0
BROS,2025,FY,2025-12-31,1638159000,117275000.0,,
BROS,2025,Q3,2025-09-30,423584000,58472000.0,341138000.0,224456000.0
BROS,2025,Q2,2025-06-30,415813000,38357000.0,325580000.0,198926000.0
BROS,2026,Q1,2025-03-31,355152000,22480000.0,,
BROS,2025,FY,2024-12-31,1281015000,,,
BROS,2025,Q3,2024-09-30,338212000,21712000.0,,
BROS,2025,Q2,2024-06-30,600017000,,,
BROS,2025,Q1,2024-03-31,275099000,,,
BROS,2025,FY,2023-12-31,965776000,,,
BROS,2024,Q3,2023-09-30,264507000,13721000.0,,
BROS,2024,Q2,2023-06-30,447146000,9711000.0,,
BROS,2024,Q1,2023-03-31,197267000,,,
BROS,2024,FY,2022-12-31,739012000,-4753000.0,,
BROS,2023,Q3,2022-09-30,198648000,,,
BROS,2023,Q2,2022-06-30,186381000,,,
BROS,2022,Q1,2022-03-31,152156000,-4947000.0,72443000.0,112672000.0
BROS,2023,FY,2021-12-31,497876000,-50557000.0,,
BROS,2022,Q3,2021-09-30,129803000,,,
BROS,2022,Q2,2021-06-30,129208000,11889000.0,,
BROS,2022,Q1,2021-03-31,98785000,-4822000.0,,
BROS,2022,FY,2020-12-31,327413000,6058000.0,,
BROS,2021,Q3,2020-09-30,86658000,6656000.0,,
BROS,2021,FY,2019-12-31,238368000,28386000.0,,
