ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
RNG,2026,Q2,2026-06-30,657011000,39115000.0,733213000.0,662663000.0
RNG,2026,Q1,2026-03-31,644199000,,727833000.0,635394000.0
RNG,2025,FY,2025-12-31,2515142000,43391000.0,,
RNG,2025,Q3,2025-09-30,638655000,17559000.0,762497000.0,1205357000.0
RNG,2026,Q2,2025-06-30,620398000,13193000.0,,
RNG,2026,Q1,2025-03-31,612056000,,,
RNG,2025,FY,2024-12-31,2400395000,-58288000.0,,
RNG,2025,Q3,2024-09-30,608765000,-7853000.0,,
RNG,2025,Q2,2024-06-30,592907000,,,
RNG,2025,Q1,2024-03-31,584211000,,,
RNG,2025,FY,2023-12-31,2202429000,-165240000.0,,
RNG,2023,Q3,2023-09-30,558164000,,1052319000.0,605310000.0
RNG,2024,Q2,2023-06-30,539305000,,,
RNG,2024,Q1,2023-03-31,533689000,,,
RNG,2024,FY,2022-12-31,1988330000,-879166000.0,,
RNG,2022,Q3,2022-09-30,1463584000,,774600000.0,639202000.0
RNG,2023,Q2,2022-06-30,954552000,,,
RNG,2023,Q1,2022-03-31,467656000,,,
RNG,2023,FY,2021-12-31,1594754000,-376250000.0,,
RNG,2022,Q3,2021-09-30,414629000,,,
RNG,2022,Q2,2021-06-30,379273000,,,
RNG,2021,Q1,2021-03-31,352356000,,743703000.0,444358000.0
RNG,2020,FY,2020-12-31,1183657000,-1827000.0,,
RNG,2021,Q3,2020-09-30,849121000,-20957000.0,,
