ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
TPL,2026,Q1,2026-03-31,236818000,142902000.0,435085000.0,102925000.0
TPL,2025,FY,2025-12-31,798190000,481376000.0,,
TPL,2025,Q3,2025-09-30,203085000,121238000.0,737172000.0,67900000.0
TPL,2025,Q2,2025-06-30,187543000,,667500000.0,45126000.0
TPL,2026,Q1,2025-03-31,195983000,120652000.0,,
TPL,2024,FY,2024-12-31,705823000,,,
TPL,2025,Q3,2024-09-30,173563000,106594000.0,,
TPL,2025,Q2,2024-06-30,172334000,,,
TPL,2024,Q1,2024-03-31,174142000,,963828000.0,70871000.0
TPL,2024,FY,2023-12-31,631595000,,862464000.0,44387000.0
TPL,2024,Q3,2023-09-30,157967000,105574000.0,,
TPL,2023,Q2,2023-06-30,160609000,100393000.0,737530000.0,44884000.0
TPL,2024,Q1,2023-03-31,146362000,,,
TPL,2022,FY,2022-12-31,667422000,446362000.0,,
TPL,2022,Q3,2022-09-30,191111000,129837000.0,589187000.0,43599000.0
TPL,2023,Q2,2022-06-30,176270000,,,
TPL,2023,Q1,2022-03-31,147335000,,,
TPL,2022,FY,2021-12-31,450958000,269980000.0,,
TPL,2022,Q3,2021-09-30,123693000,83837000.0,,
TPL,2021,Q2,2021-06-30,95932000,,398230000.0,21810000.0
TPL,2021,Q1,2021-03-31,84155000,50052000.0,375847000.0,33848000.0
TPL,2022,FY,2020-12-31,302564000,,,
TPL,2021,Q3,2020-09-30,74383000,46275000.0,,
TPL,2021,Q2,2020-06-30,57284000,84984000.0,,
