ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
TJX,2018,Q1,2018-05-05,8688720000,,,
TJX,2017,FY,2018-02-03,10960720000,,,
TJX,2017,Q3,2017-10-28,8762220000,,,
TJX,2017,Q2,2017-07-29,8357700000,,,
TJX,2017,FY,2017-04-29,7784024000,,,
TJX,2016,FY,2017-01-28,9467647000,,,
TJX,2016,Q3,2016-10-29,8291688000,,,
TJX,2017,Q2,2016-07-30,7882053000,,,
TJX,2016,Q1,2016-04-30,7542356000,,,
TJX,2015,FY,2016-01-30,30944938000,,,
TJX,2015,Q3,2015-10-31,7753495000,,,
TJX,2016,Q2,2015-08-01,14229368000,,,
TJX,2016,Q1,2015-05-02,6865637000,,,
TJX,2015,FY,2015-01-31,8303953000,,,
TJX,2014,FY,2014-11-01,7366066000,,,
TJX,2014,FY,2014-08-02,6917212000,,,
TJX,2015,FY,2014-05-03,6491176000,,,
TJX,2014,FY,2014-02-01,27422696000,,,
TJX,2013,Q3,2013-11-02,6981876000,,,
TJX,2013,FY,2013-08-03,6442424000,,,
TJX,2013,Q1,2013-05-04,6189609000,,,
TJX,2012,FY,2013-02-02,7723814000,,,
TJX,2013,FY,2012-10-27,6410913000,,,
TJX,2012,Q2,2012-07-28,5945559000,,,
