ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
KD,2026,FY,2026-03-31,15092000000,198000000,5528000000.0,6307000000.0
KD,2025,Q3,2025-12-31,3859000000,57000000,4325000000.0,5043000000.0
KD,2025,Q2,2025-09-30,3721000000,68000000,4291000000.0,4197000000.0
KD,2026,Q1,2025-06-30,3743000000,56000000,4468000000.0,4242000000.0
KD,2026,FY,2025-03-31,15057000000,252000000,,
KD,2025,Q3,2024-12-31,3744000000,215000000,4297000000.0,3935000000.0
KD,2025,Q2,2024-09-30,3774000000,-43000000,4387000000.0,4249000000.0
KD,2025,Q1,2024-06-30,3739000000,11000000,4355000000.0,4231000000.0
KD,2026,FY,2024-03-31,16052000000,-340000000,,
KD,2025,Q3,2023-12-31,3936000000,-12000000,,
KD,2025,Q2,2023-09-30,4073000000,-142000000,,
KD,2025,Q1,2023-06-30,4193000000,-141000000,,
KD,2023,FY,2023-03-31,17026000000,-1374000000,,
KD,2024,Q3,2022-12-31,4303000000,-106000000,,
KD,2024,Q2,2022-09-30,4179000000,-281000000,,
KD,2024,Q1,2022-06-30,4288000000,-250000000,,
KD,2024,FY,2022-03-31,4431000000,-229000000,,
KD,2021,FY,2021-12-31,18657000000,-2319000000,,
KD,2021,Q3,2021-09-30,4434000000,-692000000,3856000000.0,
KD,2023,Q1,2021-06-30,4751000000,-389000000,,3676000000.0
KD,2024,FY,2021-03-31,4771000000,-494000000,,
KD,2023,FY,2020-12-31,19352000000,-2007000000,,
KD,2021,Q3,2020-09-30,4696000000,-238000000,,
KD,2021,FY,2019-12-31,20279000000,-943000000,,
