ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
ON,2026,Q1,2026-04-03,1513300000,-32900000.0,5775600000.0,1185300000.0
ON,2025,FY,2025-12-31,5995400000,121000000.0,,
ON,2025,Q3,2025-10-03,1550900000,255300000.0,6331000000.0,1210400000.0
ON,2025,Q2,2025-07-04,1468700000,171700000.0,6351400000.0,1264700000.0
ON,2026,Q1,2025-04-04,1445700000,,,
ON,2025,FY,2024-12-31,7082300000,1572800000.0,,
ON,2024,Q3,2024-09-27,1761900000,1192900000.0,6544700000.0,2128600000.0
ON,2024,Q2,2024-06-28,3597900000,338200000.0,6325000000.0,2098000000.0
ON,2025,Q1,2024-03-29,1862700000,,,
ON,2025,FY,2023-12-31,8253000000,2183700000.0,,
ON,2023,Q3,2023-09-29,6234900000,1622200000.0,6085400000.0,2494800000.0
ON,2023,Q2,2023-06-30,2094400000,,5930200000.0,2480700000.0
ON,2023,Q1,2023-03-31,1959700000,,5716300000.0,2580000000.0
ON,2023,FY,2022-12-31,8326200000,,5729400000.0,2061400000.0
ON,2023,Q3,2022-09-30,2192600000,311900000.0,,
ON,2023,Q2,2022-07-01,2085000000,,,
ON,2022,Q1,2022-04-01,1945000000,530200000.0,4367400000.0,1566100000.0
ON,2021,FY,2021-12-31,6739800000,,,
ON,2021,Q3,2021-10-01,4893700000,,3641800000.0,1444100000.0
ON,2022,Q2,2021-07-02,3151600000,,,
ON,2022,Q1,2021-04-02,1481700000,,,
ON,2020,FY,2020-12-31,1446300000,236400000.0,,
ON,2021,Q3,2020-10-02,1317300000,160600000.0,,
ON,2021,Q2,2020-07-03,1213500000,-15400000.0,,
