ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
NET,2026,Q1,2026-03-31,639755000,-22927000,4715656000.0,2410671000.0
NET,2025,FY,2025-12-31,2167937000,-102267000,,
NET,2025,Q3,2025-09-30,562027000,-1290000,4536765000.0,2223183000.0
NET,2025,Q2,2025-06-30,512316000,-50446000,4405831000.0,857593000.0
NET,2026,Q1,2025-03-31,479087000,-38454000,,
NET,2025,FY,2024-12-31,1669626000,-78800000,2268997000.0,793654000.0
NET,2025,Q3,2024-09-30,1209680000,-65952000,,
NET,2025,Q2,2024-06-30,400996000,-15078000,,
NET,2025,Q1,2024-03-31,378602000,-35543000,,
NET,2024,FY,2023-12-31,1296745000,-183949000,1983077000.0,567084000.0
NET,2024,Q3,2023-09-30,335603000,-23535000,,
NET,2024,Q2,2023-06-30,308494000,-94467000,,
NET,2023,Q1,2023-03-31,290175000,-38082000,1954400000.0,444505000.0
NET,2024,FY,2022-12-31,975241000,-193381000,,
NET,2023,Q3,2022-09-30,253857000,-42546000,,
NET,2023,Q2,2022-06-30,234517000,-63537000,,
NET,2022,Q1,2022-03-31,212167000,-41381000,1894810000.0,276616000.0
NET,2023,FY,2021-12-31,656426000,-260309000,,
NET,2021,Q3,2021-09-30,462830000,-182808000,1930577000.0,226957000.0
NET,2022,Q2,2021-06-30,290483000,-75473000,,
NET,2022,Q1,2021-03-31,138055000,-39963000,,
NET,2020,FY,2020-12-31,431059000,-119370000,,
NET,2021,Q3,2020-09-30,305133000,-85349000,,
NET,2021,Q2,2020-06-30,99721000,-26135000,,
