ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
GOOG,2026,Q2,2026-06-30,119796000000,112193000000.0,343524000000.0,126111000000.0
GOOG,2026,Q1,2026-03-31,109896000000,62578000000.0,213753000000.0,111188000000.0
GOOG,2025,FY,2025-12-31,402836000000,132170000000.0,,
GOOG,2025,Q3,2025-09-30,102346000000,34979000000.0,173947000000.0,99550000000.0
GOOG,2026,Q2,2025-06-30,96428000000,28196000000.0,,
GOOG,2025,Q1,2025-03-31,90234000000,,162052000000.0,91654000000.0
GOOG,2025,FY,2024-12-31,350018000000,100118000000.0,,
GOOG,2025,Q3,2024-09-30,88268000000,73582000000.0,,
GOOG,2025,Q2,2024-06-30,84742000000,23619000000.0,,
GOOG,2024,Q1,2024-03-31,80539000000,,165471000000.0,76997000000.0
GOOG,2024,FY,2023-12-31,307394000000,,,
GOOG,2024,Q3,2023-09-30,76693000000,19689000000.0,,
GOOG,2024,Q2,2023-06-30,144391000000,,,
GOOG,2023,Q1,2023-03-31,69787000000,,161985000000.0,68854000000.0
GOOG,2024,FY,2022-12-31,282836000000,59972000000.0,,
GOOG,2022,Q3,2022-09-30,206788000000,,166109000000.0,65979000000.0
GOOG,2022,Q2,2022-06-30,69685000000,,172371000000.0,61354000000.0
GOOG,2022,Q1,2022-03-31,68011000000,,177853000000.0,61948000000.0
GOOG,2022,FY,2021-12-31,257637000000,,188143000000.0,64254000000.0
GOOG,2021,Q3,2021-09-30,182312000000,,184110000000.0,61782000000.0
GOOG,2022,Q2,2021-06-30,117194000000,,,
GOOG,2022,Q1,2021-03-31,55314000000,17930000000.0,,
GOOG,2022,FY,2020-12-31,182527000000,40269000000.0,,
GOOG,2021,Q3,2020-09-30,46173000000,,,
