ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
AMH,2020,FY,2020-12-31,1182836000,,,
AMH,2020,Q3,2020-09-30,310809000,40153000.0,,
AMH,2020,Q2,2020-06-30,283098000,,,
AMH,2020,Q1,2020-03-31,289594000,,,
AMH,2020,FY,2019-12-31,1143378000,,,
AMH,2020,Q3,2019-09-30,298304000,,,
AMH,2020,Q2,2019-06-30,281860000,,,
AMH,2020,Q1,2019-03-31,279204000,,,
AMH,2020,FY,2018-12-31,1072855000,,,
AMH,2019,Q3,2018-09-30,280052000,,,
AMH,2019,Q2,2018-06-30,264483000,,,
AMH,2019,FY,2017-12-31,960399000,,,
AMH,2013,Q3,2013-09-30,49463000,,,
AMH,2013,Q3,2012-09-30,983000,,,
