ticker,year,fp,end_date,Revenue,NetIncome,CurrentAssets,CurrentLiabilities
RGLD,2026,Q1,2026-03-31,469125000,281708000.0,412279000.0,117091000.0
RGLD,2025,FY,2025-12-31,1030471000,466281000.0,,
RGLD,2025,Q3,2025-09-30,252068000,377857000.0,287370000.0,99536000.0
RGLD,2025,Q2,2025-06-30,209643000,246052000.0,342013000.0,76101000.0
RGLD,2026,Q1,2025-03-31,193436000,,,
RGLD,2025,FY,2024-12-31,719395000,332479000.0,,
RGLD,2025,Q3,2024-09-30,193837000,224958000.0,,
RGLD,2025,Q2,2024-06-30,322999000,128372000.0,,
RGLD,2025,Q1,2024-03-31,148902000,,,
RGLD,2025,FY,2023-12-31,605717000,,,
RGLD,2024,Q3,2023-09-30,138617000,176661000.0,,
RGLD,2023,Q2,2023-06-30,314434000,,165249000.0,63068000.0
RGLD,2024,Q1,2023-03-31,170392000,63875000.0,,
RGLD,2024,FY,2022-12-31,603206000,,,
RGLD,2023,Q3,2022-09-30,131429000,45792000.0,,
RGLD,2023,Q2,2022-06-30,308796000,71140000.0,,
RGLD,2023,Q1,2022-03-31,162355000,65962000.0,,
RGLD,2023,FY,2021-12-31,342952000,138339000.0,,
RGLD,2022,Q3,2021-09-30,174431000,,,
RGLD,2022,Q2,2021-06-30,168027000,,,
RGLD,2021,Q3,2021-03-31,142589000,,446322000.0,62691000.0
RGLD,2021,FY,2020-12-31,305240000,166662000.0,,
RGLD,2022,Q1,2020-09-30,146880000,,,
RGLD,2020,FY,2020-06-30,119965000,,,
