ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
ASH,2021,Q1,0.3949,1.0,0.4124,0.9577,1.0,1.0,1.3315,1.0,2.4248,1.3904
ASH,2021,Q2,0.3231,1.0135,0.2806,1.1361,1.0,1.0,1.3558,0.9867,3.564,1.1934
ASH,2021,Q3,0.2866,0.7114,0.518,0.7778,1.0,1.0689,1.0,1.4056,2.0637,1.2857
ASH,2021,FY,0.0424,0.2766,0.2048,0.7488,1.0,1.0,1.0,3.6156,4.8831,1.3355
ASH,2022,Q1,0.0706,0.2514,0.2799,1.0039,0.9275,1.1034,1.2407,3.6901,3.9424,1.2358
ASH,2022,Q2,0.1514,0.4896,0.2827,1.0942,1.01,1.0,1.3572,2.063,3.5376,1.2403
ASH,2022,Q3,0.2347,0.6468,0.2845,1.2756,1.122,1.0,1.4894,1.7347,3.5149,1.1676
ASH,2022,FY,0.1346,0.719,0.2256,0.8295,0.955,0.7987,1.0,1.3282,3.5398,1.2056
ASH,2024,Q1,0.4248,1.1011,0.4643,0.8309,1.0254,1.0825,1.0,0.9312,2.3312,1.2036
ASH,2024,Q2,0.8688,1.9127,0.5732,0.7925,1.8675,1.0878,1.0,0.9764,1.8978,1.2618
ASH,2024,Q3,0.5063,0.7743,0.8109,0.8064,0.8478,1.5,1.0,1.095,1.8497,1.2401
ASH,2024,FY,0.3445,1.3244,0.2601,1.0,1.0481,1.0,1.0,0.7914,3.8445,1.0
ASH,2025,Q1,0.3284,0.9748,0.3897,0.8647,0.901,1.0582,1.0,0.9242,2.7157,1.1565
ASH,2025,Q2,0.2843,0.3171,0.8112,1.1055,0.4246,1.0692,1.3242,1.3393,1.3181,1.1978
ASH,2025,Q3,1.5689,2.3815,0.5666,1.1628,2.467,0.6448,1.3884,1.0359,1.1381,1.194
ASH,2025,FY,0.3381,0.6044,0.6249,0.8952,0.8632,0.6834,1.0,1.4282,1.0936,1.1171
ASH,2026,Q1,0.6335,0.6067,0.85,1.2285,0.8161,0.9698,1.4664,1.345,1.141,1.1937
ASH,2026,Q2,1.5112,1.0063,1.0343,1.4519,1.0063,1.0343,1.4519,1.0,1.0,1.0
