ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
ASTS,2021,Q2,0.0024,0.1191,0.0238,0.8416,1.0,0.0634,1.0,8.3952,2.659,1.1882
ASTS,2021,Q3,0.01,0.1292,0.0859,0.8996,1.0,0.3866,1.0,7.7389,4.5013,1.1116
ASTS,2021,FY,0.0068,0.4578,0.0161,0.9227,1.0,0.1965,1.0,2.1843,12.1705,1.0837
ASTS,2022,Q1,0.0043,0.0857,0.0259,1.918,1.0,0.0594,2.2838,11.6625,2.2975,1.1907
ASTS,2022,Q2,2.3311,7.4237,0.15,2.0938,18.0697,1.0,2.19,2.4341,6.6682,1.046
ASTS,2022,Q3,0.1306,0.5271,0.2589,0.9567,0.7504,1.0,1.0,1.4236,3.8621,1.0452
ASTS,2022,FY,1.3498,1.8845,0.3426,2.0905,2.0789,1.0,2.5045,1.1032,2.9185,1.198
ASTS,2023,Q1,0.9333,1.1736,0.4912,1.619,1.0,1.0,1.8556,0.8521,2.0358,1.1461
ASTS,2023,Q3,0.3807,1.8803,0.2173,0.9319,1.7012,1.0,1.0,0.9047,4.6026,1.0731
ASTS,2023,FY,0.1949,0.9068,0.2475,0.8684,1.1145,1.0,1.0,1.229,4.0407,1.1516
ASTS,2024,Q1,0.0039,0.179,0.0128,1.7038,0.2089,0.0247,1.9585,1.1668,1.9363,1.1495
ASTS,2024,Q2,0.0006,0.1681,0.0021,1.6544,0.1239,0.0052,1.8549,0.7369,2.4348,1.1212
ASTS,2024,Q3,0.0005,0.2841,0.0011,1.5918,0.2639,0.0023,1.7967,0.929,2.0138,1.1287
ASTS,2024,FY,0.002,0.2408,0.0047,1.7979,0.3183,0.0145,1.992,1.3216,3.1036,1.1079
