ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
DOCU,2021,Q3,0.0225,0.1292,0.1927,0.9018,1.0,0.8675,1.0024,7.7389,4.5013,1.1116
DOCU,2022,Q2,0.0496,0.4108,0.1262,0.9561,1.0,0.8413,1.0,2.4341,6.6682,1.046
DOCU,2023,Q1,0.4942,1.1736,0.4826,0.8725,1.0,0.9825,1.0,0.8521,2.0358,1.1461
DOCU,2023,Q2,0.3211,1.1689,0.2922,0.94,1.4957,0.9525,1.0,1.2796,3.2595,1.0638
DOCU,2023,Q3,0.3155,1.5744,0.215,0.9319,1.4245,0.9897,1.0,0.9047,4.6026,1.0731
DOCU,2023,FY,0.1498,0.8137,0.212,0.8684,1.0,0.8566,1.0,1.229,4.0407,1.1516
DOCU,2024,Q1,0.4618,1.0756,0.4935,0.87,1.255,0.9556,1.0,1.1668,1.9363,1.1495
DOCU,2024,Q2,0.5634,1.6495,0.383,0.8919,1.2156,0.9324,1.0,0.7369,2.4348,1.1212
DOCU,2024,Q3,0.6291,1.3822,0.5257,0.8657,1.2841,1.0587,0.9772,0.929,2.0138,1.1287
DOCU,2024,FY,0.3089,1.0973,0.3119,0.9026,1.4502,0.9679,1.0,1.3216,3.1036,1.1079
DOCU,2025,Q1,0.2923,1.0174,0.3214,0.8941,1.1235,1.0008,1.0,1.1043,3.1144,1.1185
DOCU,2025,Q2,0.3269,0.83,0.449,0.8772,1.1053,1.0109,1.0,1.3316,2.2513,1.14
DOCU,2025,FY,0.4967,0.7495,0.7576,0.8748,1.194,0.9627,1.0,1.593,1.2707,1.1431
DOCU,2026,Q1,0.4548,0.699,0.7253,0.8971,1.073,1.0499,1.0,1.5351,1.4476,1.1148
DOCU,2026,Q2,0.6821,1.0864,0.7662,0.8195,1.1642,1.0854,0.9055,1.0717,1.4166,1.105
DOCU,2026,Q3,1.1734,1.1684,1.114,0.9016,1.1684,1.114,0.9016,1.0,1.0,1.0
DOCU,2026,FY,1.4156,1.2797,1.1062,1.0,1.2797,1.1062,1.0,1.0,1.0,1.0
DOCU,2027,Q1,1.1273,1.1699,1.104,0.8728,1.1699,1.104,0.8728,1.0,1.0,1.0
