ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
EEFT,2021,Q1,0.0034,0.0132,0.2706,0.9577,1.0,1.0,1.2063,75.587,3.6958,1.2596
EEFT,2021,Q2,0.0458,0.1191,0.3761,1.0218,1.0,1.0,1.2141,8.3952,2.659,1.1882
EEFT,2021,Q3,0.0328,0.1292,0.2299,1.1043,1.0,1.035,1.2275,7.7389,4.5013,1.1116
EEFT,2021,FY,0.0347,0.4578,0.0822,0.9227,1.0,1.0,1.0,2.1843,12.1705,1.0837
EEFT,2022,Q3,0.0948,0.2995,0.2892,1.0941,0.4264,1.117,1.1436,1.4236,3.8621,1.0452
EEFT,2023,Q1,0.5537,1.2919,0.4912,0.8725,1.1009,1.0,1.0,0.8521,2.0358,1.1461
EEFT,2023,Q2,0.139,0.482,0.3068,0.94,0.6167,1.0,1.0,1.2796,3.2595,1.0638
EEFT,2023,Q3,0.7299,3.2405,0.2173,1.0367,2.9318,1.0,1.1124,0.9047,4.6026,1.0731
EEFT,2024,Q1,0.5049,1.0223,0.5165,0.9563,1.1928,1.0,1.0992,1.1668,1.9363,1.1495
EEFT,2024,Q2,1.1528,2.9659,0.4107,0.9464,2.1857,1.0,1.0611,0.7369,2.4348,1.1212
EEFT,2024,FY,0.2468,0.8485,0.3222,0.9026,1.1213,1.0,1.0,1.3216,3.1036,1.1079
EEFT,2025,Q2,0.2047,0.4377,0.5086,0.9198,0.5828,1.1449,1.0485,1.3316,2.2513,1.14
EEFT,2025,Q3,0.3822,0.4543,0.8874,0.948,0.4196,1.2906,1.0491,0.9236,1.4544,1.1066
EEFT,2025,FY,0.589,0.7932,0.8489,0.8748,1.2636,1.0787,1.0,1.593,1.2707,1.1431
EEFT,2026,Q1,0.5369,0.7691,0.7173,0.9732,1.1806,1.0383,1.0849,1.5351,1.4476,1.1148
