ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
PRI,2021,Q1,0.104,0.4463,0.2351,0.9911,1.0,1.0,1.0,2.2408,4.2533,1.009
PRI,2021,Q2,0.0969,0.4728,0.2166,0.9463,1.0,1.0,1.0,2.1151,4.6159,1.0567
PRI,2021,Q3,0.5516,0.9006,0.6282,0.9749,1.0,2.0131,1.0,1.1104,3.2045,1.0257
PRI,2021,FY,0.1893,1.1621,0.1667,0.9773,1.0,1.0,1.0,0.8605,5.9982,1.0233
PRI,2022,Q2,0.4757,1.2462,0.4041,0.9446,1.2451,1.2434,1.0,0.9991,3.0769,1.0587
PRI,2022,Q3,0.3328,0.5882,0.5812,0.9736,1.1844,1.0834,1.0,2.0136,1.864,1.0271
PRI,2022,FY,0.128,0.3179,0.3982,1.0113,0.8184,1.0,1.0,2.5745,2.5116,0.9889
PRI,2023,Q1,0.8693,1.5327,0.5771,0.9828,1.0839,1.0,1.0,0.7072,1.7328,1.0175
PRI,2023,Q2,1.1671,1.3358,0.9254,0.9441,1.0214,1.5626,1.0,0.7646,1.6885,1.0592
PRI,2023,Q3,0.4795,1.3588,0.3745,0.9422,1.0559,1.0,1.0,0.7771,2.6701,1.0613
PRI,2024,Q3,0.6646,1.4926,0.4651,0.9574,1.0889,1.0,1.0,0.7295,2.1503,1.0445
PRI,2024,FY,0.0923,0.3044,0.4306,0.7043,0.3554,1.269,1.0,1.1676,2.9473,1.4199
PRI,2025,Q1,0.5248,1.084,0.5394,0.8976,1.0647,1.0,1.0,0.9822,1.854,1.1141
PRI,2025,Q2,0.8695,1.0121,0.9087,0.9455,1.1864,1.29,1.0,1.1723,1.4196,1.0577
PRI,2025,Q3,0.5728,0.6203,0.956,0.966,1.0849,1.3267,1.0,1.7491,1.3877,1.0352
PRI,2025,FY,2.5854,2.5974,1.0103,0.9852,4.1767,1.2957,1.0,1.608,1.2825,1.015
PRI,2026,Q1,0.826,0.8193,1.0346,0.9746,1.1858,1.2785,1.0,1.4474,1.2358,1.0261
