ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
HPE,2020,FY,0.4841,1.0,0.6095,0.7942,1.0,1.0,1.0,1.0,1.6406,1.2591
HPE,2021,Q3,0.0258,0.1292,0.2223,0.8996,1.0,1.0005,1.0,7.7389,4.5013,1.1116
HPE,2022,Q1,0.0308,0.0857,0.4352,0.8241,1.0,1.0,0.9812,11.6625,2.2975,1.1907
HPE,2022,Q2,0.0601,0.4108,0.1529,0.9561,1.0,1.0195,1.0,2.4341,6.6682,1.046
HPE,2022,Q3,0.0607,0.245,0.2589,0.9567,0.3488,1.0,1.0,1.4236,3.8621,1.0452
HPE,2023,Q2,0.1161,0.3877,0.3187,0.94,0.496,1.0387,1.0,1.2796,3.2595,1.0638
HPE,2023,Q3,0.722,3.491,0.232,0.8914,3.1585,1.0678,0.9566,0.9047,4.6026,1.0731
HPE,2023,FY,0.6913,3.2168,0.2475,0.8684,3.9534,1.0,1.0,1.229,4.0407,1.1516
HPE,2024,Q1,0.36,0.8317,0.5165,0.8382,0.9704,1.0,0.9635,1.1668,1.9363,1.1495
HPE,2024,Q2,0.9988,2.8217,0.4107,0.8618,2.0794,1.0,0.9663,0.7369,2.4348,1.1212
HPE,2025,Q1,0.3608,1.0529,0.3489,0.9821,1.1627,1.0868,1.0985,1.1043,3.1144,1.1185
HPE,2025,Q2,0.3305,0.8329,0.416,0.9541,1.109,0.9365,1.0876,1.3316,2.2513,1.14
HPE,2025,Q3,0.287,0.4541,0.7113,0.8886,0.4194,1.0345,0.9833,0.9236,1.4544,1.1066
HPE,2025,FY,0.521,0.7555,0.7883,0.8748,1.2035,1.0017,1.0,1.593,1.2707,1.1431
HPE,2026,Q1,0.5082,0.7715,0.7261,0.9073,1.1842,1.0511,1.0114,1.5351,1.4476,1.1148
HPE,2026,Q2,0.4492,0.6436,0.7497,0.9309,0.6897,1.0621,1.0286,1.0717,1.4166,1.105
