ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
ULTA,2020,Q3,0.2635,1.0,0.2861,0.921,1.0,1.0,1.0,1.0,3.4952,1.0858
ULTA,2021,Q1,0.0008,0.008,0.1089,0.9385,1.0,1.0,1.0,124.4843,9.1836,1.0655
ULTA,2021,Q2,0.2278,0.4801,0.3721,1.2752,1.0,0.9715,1.3816,2.0828,2.6109,1.0835
ULTA,2022,Q2,0.3027,0.5904,0.446,1.1497,0.8193,1.3238,1.2178,1.3876,2.9682,1.0593
ULTA,2022,Q3,0.3667,0.4634,0.6968,1.1357,0.5048,1.536,1.2039,1.0894,2.2043,1.06
ULTA,2022,FY,0.1168,0.4029,0.3052,0.95,1.0,1.0,1.0,2.4817,3.2761,1.0527
ULTA,2023,Q1,0.4972,0.9721,0.5586,0.9157,1.3589,1.0,1.0,1.3979,1.7903,1.0921
ULTA,2023,Q2,0.7221,1.0571,0.6261,1.091,1.1677,1.3755,1.176,1.1046,2.1967,1.0779
ULTA,2023,Q3,0.29,0.8286,0.3141,1.1142,1.1719,1.133,1.1738,1.4143,3.6073,1.0535
ULTA,2023,FY,0.3303,1.1057,0.3148,0.9488,1.403,1.129,1.0,1.2688,3.5858,1.054
ULTA,2024,Q2,0.9559,2.3114,0.4513,0.9165,2.2976,1.0,1.0,0.9941,2.216,1.0911
ULTA,2024,Q3,0.2421,0.8914,0.2508,1.0829,1.0642,1.0,1.1498,1.1939,3.9871,1.0618
ULTA,2024,FY,0.3853,1.0136,0.401,0.9479,1.3087,1.119,1.0,1.2912,2.7904,1.055
ULTA,2025,Q1,0.5591,0.9802,0.6339,0.8998,1.0813,1.1199,1.0,1.1031,1.7668,1.1113
ULTA,2025,Q2,0.7421,0.9341,0.7558,1.0511,1.068,1.1116,1.1172,1.1433,1.4707,1.0629
ULTA,2025,Q3,1.9066,1.5114,1.2179,1.0358,1.1481,1.3866,1.0992,0.7596,1.1386,1.0612
ULTA,2025,FY,0.7116,0.8491,0.9628,0.8705,1.0971,1.1026,1.0,1.2922,1.1452,1.1488
ULTA,2026,Q1,0.8124,0.8078,0.976,1.0305,1.1108,1.1206,1.0946,1.3751,1.1482,1.0622
