ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
LH,2020,Q2,0.7286,1.0,0.7529,0.9676,1.0,1.0,1.04,1.0,1.3282,1.0748
LH,2021,Q2,0.4581,0.6752,0.5572,1.2176,1.3871,1.1388,1.2876,2.0543,2.0437,1.0575
LH,2021,Q3,0.4911,0.8573,0.6572,0.8717,1.0,1.0,1.0,1.1664,1.5216,1.1472
LH,2021,FY,0.2716,0.7017,0.3394,1.1402,1.0,1.1253,1.1852,1.4251,3.3155,1.0395
LH,2022,Q3,0.2169,0.6435,0.3694,0.9125,0.9762,1.169,1.0,1.5172,3.1645,1.0959
LH,2023,Q1,0.2541,0.6567,0.4643,0.8335,1.0,1.0628,1.0,1.5229,2.2891,1.1997
LH,2023,Q3,0.2272,0.6903,0.3596,0.9154,0.7057,1.1403,1.0,1.0222,3.1712,1.0925
LH,2023,FY,0.1899,0.7058,0.293,0.9184,0.9397,1.0,1.0,1.3314,3.413,1.0888
LH,2024,Q1,0.157,0.6652,0.26,0.9079,0.5235,1.0,0.9572,0.787,3.8462,1.0542
LH,2024,Q2,0.8821,1.6019,0.6155,0.8946,1.6657,1.0,0.9578,1.0398,1.6246,1.0706
LH,2024,Q3,0.7898,1.6514,0.4714,1.0144,1.1448,1.0,1.129,0.6932,2.1212,1.113
LH,2024,FY,0.2536,0.732,0.4196,0.8256,0.9032,1.1208,1.0,1.2338,2.6715,1.2113
LH,2025,Q2,0.4341,0.49,0.8202,1.0803,0.5514,1.0725,1.1458,1.1253,1.3075,1.0607
LH,2025,Q3,0.4735,0.5357,0.8148,1.0849,1.0858,1.0792,1.1576,2.0268,1.3245,1.067
LH,2025,FY,0.5586,0.9279,1.0053,0.5988,1.176,1.0671,1.0,1.2674,1.0615,1.67
LH,2026,Q1,0.9101,0.8126,0.9963,1.124,1.1136,1.0853,1.1996,1.3704,1.0893,1.0672
