ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
BG,2023,FY,0.5521,1.0115,0.6217,0.8779,1.0,1.0234,1.0,0.9887,1.646,1.1391
BG,2024,Q2,1.3662,2.2966,0.588,1.0116,1.0,1.0936,1.0,0.4354,1.8597,0.9885
BG,2024,Q3,0.4654,1.6886,0.2208,1.248,1.0,1.0,1.2744,0.5922,4.5286,1.0211
BG,2024,FY,0.5501,0.8058,0.6881,0.9921,0.8912,1.0,1.0,1.106,1.4533,1.008
BG,2025,Q1,0.6572,0.6433,0.7861,1.2996,1.0,1.0581,1.2673,1.5545,1.346,0.9751
BG,2025,Q2,0.2176,0.2538,0.6754,1.2695,0.5106,1.0779,1.2735,2.0121,1.5959,1.0031
BG,2025,FY,1.1041,1.1,0.9204,1.0906,1.5909,1.0368,1.0,1.4463,1.1265,0.917
BG,2026,Q1,3.963,5.2132,0.6521,1.1657,5.9681,1.0034,1.1695,1.1448,1.5388,1.0032
