ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
SITE,2020,Q3,0.2879,1.0,0.2316,1.2429,1.0,1.0,1.4006,1.0,4.3174,1.1269
SITE,2021,Q2,0.0641,0.2709,0.2671,0.8855,1.0,1.0,1.0,3.6914,3.7439,1.1293
SITE,2021,Q3,0.0721,0.2536,0.2481,1.146,0.4614,1.0,1.3245,1.8193,4.0308,1.1558
SITE,2022,Q1,0.2934,0.5732,0.5569,0.9193,1.0,1.0,1.0,1.7445,1.7957,1.0878
SITE,2022,Q2,0.3547,0.968,0.3999,0.9162,1.3255,1.0,1.0,1.3694,2.5004,1.0914
SITE,2022,FY,0.2324,0.5877,0.4395,0.8997,1.0,1.0,1.0,1.7015,2.2753,1.1114
SITE,2023,Q1,0.2679,0.9593,0.2981,0.9368,1.2385,1.0,1.0,1.2911,3.3549,1.0674
SITE,2023,Q2,0.4301,1.2244,0.3898,0.901,1.1224,1.0,1.0,0.9167,2.5652,1.1099
SITE,2023,Q3,0.4998,1.0619,0.4854,0.9695,1.1775,1.0712,1.0,1.1088,2.2067,1.0314
SITE,2023,FY,0.458,1.1071,0.3828,1.0806,1.5904,1.0,1.3444,1.4366,2.6121,1.2441
SITE,2024,Q1,0.4618,0.9949,0.506,0.9172,1.0399,1.0,1.0,1.0452,1.9762,1.0902
SITE,2024,Q2,0.4454,0.8715,0.5347,0.956,1.1127,1.1008,1.0,1.2768,2.059,1.046
SITE,2024,Q3,0.3584,0.7924,0.4748,0.9525,1.0385,1.0,1.0,1.3106,2.1063,1.0499
SITE,2024,FY,0.3139,0.8035,0.4251,0.919,0.9333,1.0,1.0,1.1616,2.3526,1.0881
SITE,2025,Q1,0.3321,1.0183,0.3459,0.9429,1.0805,1.0,1.0,1.0611,2.891,1.0606
SITE,2025,Q2,0.6976,0.8565,0.6538,1.2457,1.0797,1.0771,1.34,1.2606,1.6473,1.0757
SITE,2025,Q3,1.2878,1.1399,0.8885,1.2716,1.0988,1.0506,1.3551,0.9639,1.1825,1.0657
SITE,2025,FY,0.6015,0.8446,0.8947,0.7959,1.172,1.0346,1.0,1.3875,1.1563,1.2565
SITE,2026,Q1,0.7513,0.7267,0.8205,1.26,1.039,0.975,1.3252,1.4297,1.1883,1.0518
