ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
ARWR,2021,Q1,0.3113,1.0,0.1525,2.0418,1.0,0.5068,2.3453,1.0,3.3243,1.1486
ARWR,2021,Q2,0.1822,0.4868,0.2604,1.4371,1.0,0.5323,1.5197,2.0543,2.0437,1.0575
ARWR,2021,Q3,0.5258,0.8573,0.5058,1.2125,1.0,0.7697,1.391,1.1664,1.5216,1.1472
ARWR,2022,FY,0.1976,0.4719,0.4481,0.9345,1.0,1.0,1.0,2.1191,2.2315,1.0701
ARWR,2023,Q1,0.0936,0.8458,0.1327,0.8335,1.288,0.3038,1.0,1.5229,2.2891,1.1997
ARWR,2023,Q2,1.2673,2.2337,0.3384,1.6764,3.8588,1.0365,1.8754,1.7276,3.0625,1.1187
ARWR,2023,Q3,0.0284,0.3171,0.0978,0.9154,0.3241,0.3103,1.0,1.0222,3.1712,1.0925
ARWR,2023,FY,0.553,2.0549,0.293,0.9184,2.7359,1.0,1.0,1.3314,3.413,1.0888
ARWR,2024,Q1,0.4281,2.8963,0.1558,0.9486,2.2795,0.5993,1.0,0.787,3.8462,1.0542
ARWR,2024,Q3,0.2983,0.7043,0.4714,0.8985,0.4882,1.0,1.0,0.6932,2.1212,1.113
ARWR,2024,FY,0.0,0.012,0.0022,0.8256,0.0148,0.0058,1.0,1.2338,2.6715,1.2113
ARWR,2025,Q1,0.0006,0.0436,0.0132,0.9655,0.0568,0.0256,1.0,1.3029,1.9334,1.0358
ARWR,2025,Q2,4.467,2.3202,1.1827,1.6279,2.611,1.5464,1.7266,1.1253,1.3075,1.0607
ARWR,2025,Q3,5.1037,0.8657,3.7117,1.5883,1.7546,4.9163,1.6948,2.0268,1.3245,1.067
ARWR,2025,FY,107.881,184.2981,0.9775,0.5988,233.5815,1.0377,1.0,1.2674,1.0615,1.67
ARWR,2026,Q1,70.046,54.2573,0.918,1.4063,74.3545,1.0,1.5008,1.3704,1.0893,1.0672
ARWR,2026,Q2,0.0868,0.1352,0.349,1.8402,0.1352,0.349,1.8402,1.0,1.0,1.0
