ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
BROS,2021,Q3,0.1634,0.3142,0.5856,0.8878,1.0,1.0832,1.0,3.1823,1.8499,1.1264
BROS,2021,FY,0.2016,1.1221,0.1965,0.9141,1.0,1.1352,1.0,0.8912,5.7756,1.0939
BROS,2022,Q1,0.0962,0.3983,0.3072,0.7862,1.0,0.9685,0.8631,2.5105,3.1531,1.0978
BROS,2022,Q2,0.2524,0.7207,0.371,0.9441,1.0,1.1013,1.0,1.3876,2.9682,1.0593
BROS,2022,Q3,0.5884,1.375,0.4536,0.9434,1.4979,1.0,1.0,1.0894,2.2043,1.06
BROS,2022,FY,0.1635,0.5535,0.311,0.95,1.3736,1.0189,1.0,2.4817,3.2761,1.0527
BROS,2023,Q2,0.5515,1.3058,0.4552,0.9278,1.4425,1.0,1.0,1.1046,2.1967,1.0779
BROS,2023,Q3,0.2847,1.0821,0.2772,0.9492,1.5304,1.0,1.0,1.4143,3.6073,1.0535
BROS,2023,FY,0.2879,1.1984,0.2532,0.9488,1.5206,0.9078,1.0,1.2688,3.5858,1.054
BROS,2024,Q1,0.7116,1.4164,0.5359,0.9375,1.2965,1.0,1.0,0.9153,1.866,1.0667
BROS,2024,Q2,1.0203,2.4134,0.4613,0.9165,2.3991,1.0222,1.0,0.9941,2.216,1.0911
BROS,2024,Q3,0.2779,1.1153,0.2645,0.9418,1.3315,1.0547,1.0,1.1939,3.9871,1.0618
BROS,2024,FY,0.388,1.1495,0.3561,0.9479,1.4843,0.9936,1.0,1.2912,2.7904,1.055
BROS,2025,Q1,0.6439,1.2642,0.566,0.8998,1.3946,1.0,1.0,1.1031,1.7668,1.1113
BROS,2025,Q2,0.6755,0.8133,0.749,1.1088,0.9299,1.1016,1.1785,1.1433,1.4707,1.0629
BROS,2025,Q3,2.3274,2.1082,1.0189,1.0835,1.6014,1.1601,1.1497,0.7596,1.1386,1.0612
BROS,2025,FY,1.4046,1.7155,0.9406,0.8705,2.2167,1.0771,1.0,1.2922,1.1452,1.1488
BROS,2026,Q1,1.1677,1.2277,0.9177,1.0365,1.6882,1.0537,1.1009,1.3751,1.1482,1.0622
