ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
ZBRA,2020,FY,0.571,1.0,0.7189,0.7942,1.0,1.1794,1.0,1.0,1.6406,1.2591
ZBRA,2021,Q2,0.0377,0.1191,0.3761,0.8416,1.0,1.0,1.0,8.3952,2.659,1.1882
ZBRA,2021,Q3,0.0288,0.1292,0.2475,0.8996,1.0,1.1142,1.0,7.7389,4.5013,1.1116
ZBRA,2022,Q1,0.0313,0.0857,0.4352,0.8398,1.0,1.0,1.0,11.6625,2.2975,1.1907
ZBRA,2022,Q2,0.1696,1.2463,0.15,0.9073,3.0335,1.0,0.949,2.4341,6.6682,1.046
ZBRA,2022,Q3,0.2562,0.8911,0.3006,0.9567,1.2686,1.1609,1.0,1.4236,3.8621,1.0452
ZBRA,2023,Q1,0.5021,1.2241,0.4912,0.835,1.0431,1.0,0.957,0.8521,2.0358,1.1461
ZBRA,2023,Q2,0.2029,0.7058,0.3068,0.937,0.9031,1.0,0.9968,1.2796,3.2595,1.0638
ZBRA,2023,Q3,0.2148,1.0606,0.2173,0.9319,0.9596,1.0,1.0,0.9047,4.6026,1.0731
ZBRA,2023,FY,0.7522,3.5004,0.2475,0.8684,4.302,1.0,1.0,1.229,4.0407,1.1516
ZBRA,2024,Q3,0.4785,0.9803,0.4966,0.9829,0.9107,1.0,1.1094,0.929,2.0138,1.1287
ZBRA,2024,FY,0.2458,0.7774,0.3503,0.9026,1.0274,1.0871,1.0,1.3216,3.1036,1.1079
ZBRA,2025,Q1,0.2174,0.7573,0.3211,0.8941,0.8363,1.0,1.0,1.1043,3.1144,1.1185
ZBRA,2025,Q2,0.164,0.3708,0.4442,0.9961,0.4937,1.0,1.1355,1.3316,2.2513,1.14
ZBRA,2025,Q3,0.8974,1.1388,0.7445,1.0584,1.0518,1.0829,1.1713,0.9236,1.4544,1.1066
ZBRA,2025,FY,0.4373,0.586,0.8532,0.8748,0.9334,1.0842,1.0,1.593,1.2707,1.1431
ZBRA,2026,Q1,0.5573,0.8289,0.7594,0.8854,1.2723,1.0993,0.987,1.5351,1.4476,1.1148
