ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
RYAN,2021,Q2,0.0967,0.4728,0.2166,0.9442,1.0,1.0,0.9977,2.1151,4.6159,1.0567
RYAN,2021,Q3,0.2871,0.9006,0.327,0.9749,1.0,1.0478,1.0,1.1104,3.2045,1.0257
RYAN,2022,Q1,0.0556,0.1566,0.34,1.0447,1.0,1.0,1.0667,6.3858,2.9415,1.0211
RYAN,2022,Q3,0.546,0.864,0.5992,1.0546,1.7398,1.117,1.0831,2.0136,1.864,1.0271
RYAN,2022,FY,0.1645,0.3884,0.4145,1.0219,1.0,1.0412,1.0105,2.5745,2.5116,0.9889
RYAN,2023,Q2,0.9212,1.6475,0.5923,0.9441,1.2597,1.0,1.0,0.7646,1.6885,1.0592
RYAN,2023,FY,0.4908,1.5465,0.3187,0.9958,1.45,1.0,1.0501,0.9376,3.1376,1.0545
RYAN,2024,Q1,0.3404,0.7313,0.504,0.9233,1.1828,1.0,1.0,1.6173,1.9839,1.0831
RYAN,2024,Q2,0.781,1.635,0.4855,0.9839,2.5392,1.0,1.0294,1.5531,2.0597,1.0463
RYAN,2024,Q3,0.7435,1.67,0.4651,0.9574,1.2183,1.0,1.0,0.7295,2.1503,1.0445
RYAN,2024,FY,0.1686,0.7057,0.3393,0.7043,0.824,1.0,1.0,1.1676,2.9473,1.4199
RYAN,2025,Q1,0.5978,1.1968,0.5565,0.8976,1.1755,1.0317,1.0,0.9822,1.854,1.1141
RYAN,2025,Q2,0.3903,0.5848,0.7044,0.9474,0.6855,1.0,1.0021,1.1723,1.4196,1.0577
RYAN,2025,Q3,1.8129,2.5703,0.7307,0.9653,4.4956,1.014,0.9992,1.7491,1.3877,1.0352
RYAN,2025,FY,0.9001,1.0879,0.8398,0.9852,1.7493,1.077,1.0,1.608,1.2825,1.015
RYAN,2026,Q1,0.8427,1.0056,0.8535,0.9818,1.4555,1.0547,1.0075,1.4474,1.2358,1.0261
