ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
REYN,2020,Q3,0.4098,1.0,0.3199,1.281,1.0,1.1182,1.3909,1.0,3.4952,1.0858
REYN,2020,FY,0.2565,1.0,0.3159,0.8118,1.0,1.0,1.0,1.0,3.1652,1.2318
REYN,2021,Q2,0.221,0.4801,0.383,1.2016,1.0,1.0,1.3019,2.0828,2.6109,1.0835
REYN,2021,FY,0.7683,4.8541,0.1731,0.9141,4.326,1.0,1.0,0.8912,5.7756,1.0939
REYN,2022,Q1,0.128,0.3983,0.3528,0.911,1.0,1.1125,1.0,2.5105,3.1531,1.0978
REYN,2022,Q3,0.1978,0.3498,0.5993,0.9434,0.3811,1.3212,1.0,1.0894,2.2043,1.06
REYN,2022,FY,0.1072,0.3697,0.3052,0.95,0.9176,1.0,1.0,2.4817,3.2761,1.0527
REYN,2023,Q1,0.5777,0.8541,0.5586,1.2108,1.194,1.0,1.3223,1.3979,1.7903,1.0921
REYN,2023,Q2,0.5933,1.04,0.4552,1.2532,1.1488,1.0,1.3508,1.1046,2.1967,1.0779
REYN,2023,Q3,0.2359,0.7555,0.3289,0.9492,1.0685,1.1865,1.0,1.4143,3.6073,1.0535
REYN,2023,FY,0.2439,0.9219,0.2789,0.9488,1.1698,1.0,1.0,1.2688,3.5858,1.054
REYN,2024,Q3,0.2311,0.8099,0.303,0.9418,0.9669,1.208,1.0,1.1939,3.9871,1.0618
REYN,2024,FY,0.3231,0.7497,0.3584,1.2027,0.968,1.0,1.2688,1.2912,2.7904,1.055
REYN,2025,Q1,0.44,0.864,0.566,0.8998,0.9531,1.0,1.0,1.1031,1.7668,1.1113
REYN,2025,Q2,0.385,0.4523,0.7373,1.1547,0.5171,1.0844,1.2273,1.1433,1.4707,1.0629
REYN,2025,Q3,1.6861,1.3108,1.0946,1.1751,0.9957,1.2463,1.247,0.7596,1.1386,1.0612
REYN,2025,FY,0.6445,0.7793,0.9501,0.8705,1.007,1.088,1.0,1.2922,1.1452,1.1488
REYN,2026,Q1,0.8178,0.7656,0.9338,1.1439,1.0528,1.0721,1.215,1.3751,1.1482,1.0622
