ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
EXR,2020,Q2,0.1879,1.0,0.2181,0.8616,1.0,1.0,1.0,1.0,4.5856,1.1607
EXR,2020,FY,0.1147,1.0,0.1147,1.0,1.0,1.0,1.0,1.0,8.7205,1.0
EXR,2021,Q1,0.0493,0.1474,0.3742,0.893,1.0,1.0,1.0,6.7824,2.6723,1.1198
EXR,2021,Q3,0.34,0.4542,0.7479,1.0008,1.0,1.5651,1.0,2.2018,2.0926,0.9992
EXR,2021,FY,0.5875,1.9856,0.2586,1.1442,1.1631,1.0,1.0,0.5857,3.8672,0.874
EXR,2022,Q1,0.2985,0.2903,1.0843,0.9483,1.236,1.964,1.0,4.2584,1.8113,1.0545
EXR,2022,Q2,0.2329,0.6385,0.4527,0.8058,1.157,1.0,1.0,1.8121,2.2088,1.241
EXR,2022,Q3,0.3234,1.0301,0.3276,0.9583,1.4544,1.0,1.0,1.4119,3.0526,1.0435
EXR,2022,FY,0.2761,0.3401,0.8117,1.0,1.2199,1.9184,1.0,3.5863,2.3635,1.0
EXR,2023,Q2,0.0475,0.1047,0.4435,1.0233,0.1069,1.0,1.0,1.0212,2.2549,0.9772
EXR,2023,FY,0.6101,1.169,0.3987,1.3092,1.3306,1.0,1.0,1.1383,2.5083,0.7638
EXR,2024,Q1,0.9228,2.2288,0.321,1.2897,1.8025,1.0,1.0,0.8087,3.1149,0.7754
EXR,2024,Q2,0.4313,1.8782,0.2421,0.9484,1.4826,1.0,1.0,0.7894,4.1306,1.0544
EXR,2024,Q3,0.0189,0.0603,0.2988,1.0461,0.0562,1.0,1.0,0.9312,3.3466,0.9559
EXR,2024,FY,0.0202,0.0476,0.4035,1.0513,0.0472,1.0,1.0,0.9918,2.4782,0.9512
EXR,2025,Q1,0.0168,0.0277,0.5057,1.2009,0.0387,1.0,1.0,1.3941,1.9773,0.8327
EXR,2025,Q2,0.4471,0.5929,0.7639,0.987,1.049,1.0,1.0,1.7692,1.3091,1.0132
EXR,2025,Q3,98.7975,23.5253,4.1713,1.0068,30.6385,4.9952,1.0,1.3024,1.1975,0.9933
EXR,2025,FY,21.1566,17.0259,1.1537,1.077,27.9471,1.4052,1.0,1.6414,1.218,0.9285
EXR,2026,Q1,23.6373,19.0595,1.1567,1.0722,27.6987,1.4182,1.0,1.4533,1.226,0.9327
