ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
PNW,2020,Q3,0.152,1.0,0.1324,1.1486,1.0,1.1408,1.0533,1.0,8.6186,0.917
PNW,2020,FY,0.2726,1.0,0.2362,1.1544,1.0,1.189,1.0,1.0,5.0347,0.8663
PNW,2021,Q1,0.0755,1.0,0.0757,0.9966,1.0,1.0,0.958,1.0,13.2075,0.9613
PNW,2021,Q2,0.3372,0.7976,0.4178,1.0119,1.0,1.1425,1.0,1.2538,2.7344,0.9882
PNW,2022,Q1,0.1973,0.6545,0.3052,0.9877,1.125,1.0,0.9996,1.7188,3.2766,1.012
PNW,2022,Q2,0.4258,0.7872,0.5418,0.9984,1.1594,1.0,0.9616,1.4728,1.8457,0.9632
PNW,2022,Q3,0.8334,1.5031,0.5214,1.0634,1.0559,1.1293,1.0,0.7025,2.1659,0.9403
PNW,2023,Q2,0.3508,0.954,0.3589,1.0245,1.12,1.0,0.9859,1.174,2.7859,0.9623
PNW,2023,Q3,0.139,0.2926,0.4728,1.0046,0.4891,1.2902,1.0,1.6715,2.7289,0.9954
PNW,2023,FY,0.4018,1.4848,0.2452,1.1035,1.3092,1.0,1.0,0.8817,4.0777,0.9062
PNW,2024,Q1,0.2471,1.3654,0.2122,0.8527,1.2146,1.0,0.8355,0.8896,4.7124,0.9798
PNW,2024,Q3,1.16,1.7523,0.6237,1.0614,1.1142,1.3259,1.0,0.6359,2.1256,0.9422
PNW,2024,FY,0.3202,0.9367,0.3901,0.8763,1.0913,1.0,1.0,1.1651,2.5634,1.1412
PNW,2025,Q1,0.2119,0.8839,0.2762,0.8679,1.0847,1.0,0.7946,1.2272,3.6211,0.9155
PNW,2025,Q2,0.5637,0.8808,0.7307,0.8758,1.157,1.0897,0.805,1.3135,1.4913,0.9191
PNW,2025,Q3,0.6299,0.6315,1.1027,0.9045,1.1117,1.2975,0.8771,1.7604,1.1766,0.9697
PNW,2025,FY,0.6886,0.6796,0.9883,1.0251,1.042,1.1342,1.0,1.5331,1.1476,0.9755
PNW,2026,Q1,0.5345,0.7524,0.8207,0.8655,1.1136,1.0315,0.843,1.4801,1.2568,0.9739
