ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
U,2021,Q2,0.0328,0.1191,0.3275,0.8416,1.0,0.8708,1.0,8.3952,2.659,1.1882
U,2021,Q3,0.015,0.1292,0.1291,0.8996,1.0,0.5811,1.0,7.7389,4.5013,1.1116
U,2022,Q1,0.0215,0.0857,0.2986,0.8398,1.0,0.686,1.0,11.6625,2.2975,1.1907
U,2022,Q2,0.1624,1.133,0.15,0.9561,2.7577,1.0,1.0,2.4341,6.6682,1.046
U,2022,Q3,0.177,1.0017,0.1847,0.9567,1.426,0.7132,1.0,1.4236,3.8621,1.0452
U,2022,FY,0.156,0.9065,0.2061,0.8347,1.0,0.6016,1.0,1.1032,2.9185,1.198
U,2023,Q1,0.6859,1.6002,0.4912,0.8725,1.3636,1.0,1.0,0.8521,2.0358,1.1461
U,2023,Q2,0.1317,0.4567,0.3068,0.94,0.5843,1.0,1.0,1.2796,3.2595,1.0638
U,2023,Q3,0.2756,2.1008,0.1059,1.2389,1.9007,0.4874,1.3294,0.9047,4.6026,1.0731
U,2023,FY,0.0943,0.6496,0.1673,0.8684,0.7984,0.6759,1.0,1.229,4.0407,1.1516
U,2024,Q1,0.3997,1.3396,0.343,0.87,1.563,0.6641,1.0,1.1668,1.9363,1.1495
U,2024,Q2,1.0006,2.0523,0.4107,1.1871,1.5124,1.0,1.3309,0.7369,2.4348,1.1212
U,2025,Q1,0.1465,0.8332,0.1967,0.8941,0.9201,0.6127,1.0,1.1043,3.1144,1.1185
U,2025,Q2,0.3218,0.7371,0.3563,1.2254,0.9815,0.8021,1.3969,1.3316,2.2513,1.14
U,2025,Q3,0.6446,0.9363,0.5416,1.2711,0.8648,0.7877,1.4067,0.9236,1.4544,1.1066
U,2025,FY,0.5914,1.0456,0.6466,0.8748,1.6656,0.8216,1.0,1.593,1.2707,1.1431
U,2026,Q1,0.3308,0.7192,0.4106,1.1202,1.104,0.5943,1.2488,1.5351,1.4476,1.1148
