ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
WING,2020,Q3,0.2971,1.0,0.2861,1.0384,1.0,1.0,1.1274,1.0,3.4952,1.0858
WING,2020,FY,0.2565,1.0,0.3159,0.8118,1.0,1.0,1.0,1.0,3.1652,1.2318
WING,2021,Q1,0.001,0.008,0.1089,1.1167,1.0,1.0,1.1898,124.4843,9.1836,1.0655
WING,2021,Q2,0.1697,0.4801,0.383,0.923,1.0,1.0,1.0,2.0828,2.6109,1.0835
WING,2021,Q3,0.1957,0.3565,0.5406,1.0156,1.1345,1.0,1.144,3.1823,1.8499,1.1264
WING,2022,Q2,0.5472,0.9133,0.4005,1.4958,1.2673,1.1888,1.5844,1.3876,2.9682,1.0593
WING,2022,Q3,0.267,0.4042,0.4536,1.4562,0.4403,1.0,1.5436,1.0894,2.2043,1.06
WING,2023,Q1,0.3944,0.7711,0.5586,0.9157,1.078,1.0,1.0,1.3979,1.7903,1.0921
WING,2023,FY,0.2789,0.8948,0.3285,0.9488,1.1354,1.1779,1.0,1.2688,3.5858,1.054
WING,2024,Q1,0.7831,1.5587,0.5359,0.9375,1.4267,1.0,1.0,0.9153,1.866,1.0667
WING,2024,Q2,1.8627,3.6202,0.4513,1.1402,3.5987,1.0,1.2441,0.9941,2.216,1.0911
WING,2024,Q3,0.3,1.0584,0.3009,0.9418,1.2636,1.1999,1.0,1.1939,3.9871,1.0618
WING,2024,FY,0.6404,1.2612,0.4229,1.2007,1.6285,1.18,1.2668,1.2912,2.7904,1.055
WING,2025,Q1,0.7712,1.2156,0.705,0.8998,1.3409,1.2456,1.0,1.1031,1.7668,1.1113
WING,2025,Q2,0.5289,0.5057,0.6799,1.5382,0.5782,1.0,1.6349,1.1433,1.4707,1.0629
WING,2025,Q3,3.1114,1.9756,1.0481,1.5026,1.5007,1.1934,1.5946,0.7596,1.1386,1.0612
WING,2025,FY,1.1882,1.1722,1.1644,0.8705,1.5147,1.3335,1.0,1.2922,1.1452,1.1488
WING,2026,Q1,1.1747,0.9165,1.0401,1.2323,1.2602,1.1942,1.3089,1.3751,1.1482,1.0622
