ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
GMED,2020,Q2,1.3118,1.0,0.7529,1.7424,1.0,1.0,1.8726,1.0,1.3282,1.0748
GMED,2020,Q3,0.5399,1.0,0.2868,1.8823,1.0,1.0,2.01,1.0,3.4868,1.0678
GMED,2020,FY,0.3395,1.0,0.3909,0.8686,1.0,1.0,1.0,1.0,2.5585,1.1512
GMED,2021,Q2,0.603,0.6859,0.4893,1.7968,1.409,1.0,1.9,2.0543,2.0437,1.0575
GMED,2021,Q3,0.4062,0.3545,0.6572,1.7435,0.4135,1.0,2.0002,1.1664,1.5216,1.1472
GMED,2022,Q1,0.0924,0.3514,0.3012,0.8734,1.0,1.0,1.0,2.8459,3.3199,1.145
GMED,2022,Q2,0.4973,1.1864,0.2705,1.5495,1.0331,1.2308,1.8275,0.8708,4.5502,1.1794
GMED,2023,Q1,0.2425,0.6659,0.4369,0.8335,1.0141,1.0,1.0,1.5229,2.2891,1.1997
GMED,2023,Q3,1.9278,4.0538,0.3153,1.5081,4.1439,1.0,1.6476,1.0222,3.1712,1.0925
GMED,2023,FY,0.9825,3.0826,0.347,0.9184,4.1042,1.1844,1.0,1.3314,3.413,1.0888
GMED,2024,Q1,0.4573,1.5249,0.3161,0.9486,1.2001,1.2159,1.0,0.787,3.8462,1.0542
GMED,2024,Q2,0.6358,1.1059,0.6155,0.9341,1.15,1.0,1.0,1.0398,1.6246,1.0706
GMED,2024,FY,0.3285,0.8653,0.4598,0.8256,1.0676,1.2284,1.0,1.2338,2.6715,1.2113
GMED,2025,Q1,0.8306,1.6829,0.5112,0.9655,2.1926,0.9884,1.0,1.3029,1.9334,1.0358
GMED,2025,Q2,1.844,1.1655,1.0508,1.5057,1.3115,1.3739,1.5971,1.1253,1.3075,1.0607
GMED,2025,Q3,1.3171,1.0949,0.8,1.5036,2.2192,1.0597,1.6044,2.0268,1.3245,1.067
GMED,2025,FY,1.5654,2.2671,1.1531,0.5988,2.8733,1.224,1.0,1.2674,1.0615,1.67
GMED,2026,Q1,1.5583,0.914,1.0976,1.5534,1.2525,1.1956,1.6578,1.3704,1.0893,1.0672
