ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
ESTC,2022,Q1,0.0273,0.0857,0.3793,0.8398,1.0,0.8715,1.0,11.6625,2.2975,1.1907
ESTC,2022,Q2,0.0589,0.4108,0.15,0.9561,1.0,1.0,1.0,2.4341,6.6682,1.046
ESTC,2022,Q3,0.1599,0.7024,0.238,0.9567,1.0,0.919,1.0,1.4236,3.8621,1.0452
ESTC,2023,Q1,0.6394,1.7585,0.4168,0.8725,1.4984,0.8485,1.0,0.8521,2.0358,1.1461
ESTC,2023,Q2,0.3204,1.111,0.3068,0.94,1.4216,1.0,1.0,1.2796,3.2595,1.0638
ESTC,2023,Q3,0.1762,0.7043,0.2173,1.1517,0.6372,1.0,1.2358,0.9047,4.6026,1.0731
ESTC,2023,FY,0.1749,0.8137,0.2475,0.8684,1.0,1.0,1.0,1.229,4.0407,1.1516
ESTC,2024,Q1,0.3902,1.11,0.4041,0.87,1.2951,0.7824,1.0,1.1668,1.9363,1.1495
ESTC,2024,Q2,0.6381,1.7418,0.4107,0.8919,1.2836,1.0,1.0,0.7369,2.4348,1.1212
ESTC,2024,Q3,1.5054,1.2857,1.0726,1.0916,1.1945,2.16,1.2321,0.929,2.0138,1.1287
ESTC,2024,FY,0.2523,1.0724,0.2606,0.9026,1.4172,0.8088,1.0,1.3216,3.1036,1.1079
ESTC,2025,Q2,0.3437,0.8822,0.4442,0.8772,1.1748,1.0,1.0,1.3316,2.2513,1.14
ESTC,2025,Q3,0.9912,1.2614,0.6876,1.1429,1.165,1.0,1.2648,0.9236,1.4544,1.1066
ESTC,2025,FY,0.1472,0.2138,0.787,0.8748,0.3406,1.0,1.0,1.593,1.2707,1.1431
ESTC,2026,Q1,0.8086,1.0818,0.6522,1.146,1.6606,0.9441,1.2775,1.5351,1.4476,1.1148
ESTC,2026,Q2,0.9087,1.2722,0.6297,1.1343,1.3634,0.892,1.2534,1.0717,1.4166,1.105
ESTC,2026,Q3,1.248,1.1774,0.8685,1.2205,1.1774,0.8685,1.2205,1.0,1.0,1.0
ESTC,2026,FY,8.9248,5.9211,1.2681,1.1886,5.9211,1.2681,1.1886,1.0,1.0,1.0
