ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
PRGO,2020,Q3,0.3666,1.0,0.2868,1.2782,1.0,1.0,1.365,1.0,3.4868,1.0678
PRGO,2020,FY,0.3282,1.0,0.3778,0.8686,1.0,0.9666,1.0,1.0,2.5585,1.1512
PRGO,2021,Q1,0.3969,1.0,0.3126,1.2697,1.0,1.0392,1.4585,1.0,3.3243,1.1486
PRGO,2021,Q3,0.5032,0.7366,0.6112,1.1178,0.8591,0.93,1.2824,1.1664,1.5216,1.1472
PRGO,2022,Q2,0.2948,1.1484,0.2198,1.1679,1.0,1.0,1.3774,0.8708,4.5502,1.1794
PRGO,2023,Q1,0.2544,0.6986,0.4369,0.8335,1.0639,1.0,1.0,1.5229,2.2891,1.1997
PRGO,2023,Q3,1.3316,3.2825,0.3166,1.2812,3.3554,1.0041,1.3997,1.0222,3.1712,1.0925
PRGO,2023,FY,0.1625,0.6139,0.2882,0.9184,0.8174,0.9836,1.0,1.3314,3.413,1.0888
PRGO,2024,Q1,0.3446,1.3974,0.26,0.9486,1.0998,1.0,1.0,0.787,3.8462,1.0542
PRGO,2024,Q2,0.3373,0.4666,0.6155,1.1746,0.4852,1.0,1.2575,1.0398,1.6246,1.0706
PRGO,2024,FY,0.2694,0.8718,0.3743,0.8256,1.0756,1.0,1.0,1.2338,2.6715,1.2113
PRGO,2025,Q1,0.351,0.7028,0.5172,0.9655,0.9157,1.0,1.0,1.3029,1.9334,1.0358
PRGO,2025,Q2,0.8412,0.881,0.7648,1.2485,0.9914,1.0,1.3242,1.1253,1.3075,1.0607
PRGO,2025,Q3,0.1426,0.1471,0.7605,1.2743,0.2982,1.0072,1.3597,2.0268,1.3245,1.067
PRGO,2025,FY,0.3185,0.7538,0.7056,0.5988,0.9554,0.749,1.0,1.2674,1.0615,1.67
PRGO,2026,Q1,0.556,0.6536,0.6505,1.3078,0.8957,0.7086,1.3957,1.3704,1.0893,1.0672
