ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
WTRG,2020,Q2,0.4878,1.0,0.5256,0.928,1.0,1.0,0.8867,1.0,1.9026,0.9555
WTRG,2021,Q3,0.1122,0.2662,0.4514,0.9337,1.0,1.0391,0.8807,3.7561,2.302,0.9433
WTRG,2022,Q1,0.1755,0.5818,0.3052,0.9882,1.0,1.0,1.0,1.7188,3.2766,1.012
WTRG,2022,Q2,0.3944,0.7012,0.5418,1.0383,1.0327,1.0,1.0,1.4728,1.8457,0.9632
WTRG,2022,FY,0.0812,0.277,0.2415,1.2137,1.0,1.0,1.0,3.6095,4.1411,0.8239
WTRG,2023,Q1,0.4889,1.089,0.4333,1.0362,1.1983,1.3988,1.0,1.1004,3.2287,0.965
WTRG,2023,Q2,0.3591,0.9627,0.3589,1.0392,1.1303,1.0,1.0,1.174,2.7859,0.9623
WTRG,2023,Q3,0.4408,0.1833,3.1088,0.7736,0.3063,8.4835,0.77,1.6715,2.7289,0.9954
WTRG,2023,FY,0.3271,0.9309,0.3184,1.1035,0.8209,1.2984,1.0,0.8817,4.0777,0.9062
WTRG,2024,Q1,0.2529,1.1678,0.2122,1.0206,1.0389,1.0,1.0,0.8896,4.7124,0.9798
WTRG,2024,Q2,1.8462,0.965,2.2452,0.8521,0.968,4.6586,0.8323,1.0031,2.0749,0.9768
WTRG,2025,Q1,0.2071,0.6866,0.2762,1.0923,0.8425,1.0,1.0,1.2272,3.6211,0.9155
WTRG,2025,Q2,0.5938,0.9024,0.6705,0.9813,1.1853,1.0,0.902,1.3135,1.4913,0.9191
WTRG,2025,Q3,0.602,0.6588,1.0532,0.8676,1.1598,1.2392,0.8413,1.7604,1.1766,0.9697
WTRG,2025,FY,1.0224,0.8594,1.1605,1.0251,1.3176,1.3317,1.0,1.5331,1.1476,0.9755
WTRG,2026,Q1,1.0335,0.9513,1.0758,1.0098,1.4079,1.3521,0.9835,1.4801,1.2568,0.9739
