ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
PNC,2020,Q2,1.1616,1.0,1.2275,0.9463,1.0,2.1895,1.0,1.0,1.7837,1.0568
PNC,2020,FY,0.1002,1.0,0.1453,0.6898,1.0,1.0,1.0,1.0,6.8813,1.4498
PNC,2021,Q1,0.104,0.4463,0.2351,0.9911,1.0,1.0,1.0,2.2408,4.2533,1.009
PNC,2021,Q3,0.274,0.9006,0.3121,0.9749,1.0,1.0,1.0,1.1104,3.2045,1.0257
PNC,2021,FY,0.2152,1.3209,0.1667,0.9773,1.1367,1.0,1.0,0.8605,5.9982,1.0233
PNC,2022,Q1,0.058,0.1741,0.34,0.9794,1.1118,1.0,1.0,6.3858,2.9415,1.0211
PNC,2022,Q2,0.1869,0.6087,0.325,0.9446,0.6082,1.0,1.0,0.9991,3.0769,1.0587
PNC,2023,Q3,1.5613,3.9937,0.4149,0.9422,3.1035,1.1078,1.0,0.7771,2.6701,1.0613
PNC,2024,Q1,0.3155,0.678,0.504,0.9233,1.0965,1.0,1.0,1.6173,1.9839,1.0831
PNC,2024,Q2,0.6165,1.3286,0.4855,0.9558,2.0633,1.0,1.0,1.5531,2.0597,1.0463
PNC,2024,FY,0.2296,0.961,0.3393,0.7043,1.122,1.0,1.0,1.1676,2.9473,1.4199
PNC,2025,Q2,0.4293,0.4575,0.9925,0.9455,0.5363,1.4089,1.0,1.1723,1.4196,1.0577
PNC,2025,Q3,0.2109,0.2097,1.0414,0.966,0.3667,1.4452,1.0,1.7491,1.3877,1.0352
PNC,2025,FY,0.7344,0.6664,1.1186,0.9852,1.0716,1.4345,1.0,1.608,1.2825,1.015
PNC,2026,Q1,0.9163,0.8279,1.1356,0.9746,1.1983,1.4034,1.0,1.4474,1.2358,1.0261
