ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
RNR,2020,Q3,0.5306,1.0,0.5619,0.9442,1.0,1.0591,1.0,1.0,1.8848,1.0591
RNR,2020,FY,0.1176,1.0,0.1704,0.6898,1.0,1.1729,1.0,1.0,6.8813,1.4498
RNR,2022,Q1,0.0521,0.1566,0.34,0.9794,1.0,1.0,1.0,6.3858,2.9415,1.0211
RNR,2022,Q2,0.448,1.0009,0.4739,0.9446,1.0,1.4581,1.0,0.9991,3.0769,1.0587
RNR,2022,Q3,0.1149,0.4796,0.2461,0.9736,0.9656,0.4587,1.0,2.0136,1.864,1.0271
RNR,2022,FY,0.1596,0.3963,0.3982,1.0113,1.0204,1.0,1.0,2.5745,2.5116,0.9889
RNR,2023,Q1,0.8155,1.4378,0.5771,0.9828,1.0168,1.0,1.0,0.7072,1.7328,1.0175
RNR,2023,Q2,0.9174,1.6407,0.5923,0.9441,1.2545,1.0,1.0,0.7646,1.6885,1.0592
RNR,2024,Q1,0.9782,1.5557,0.681,0.9233,2.516,1.351,1.0,1.6173,1.9839,1.0831
RNR,2024,Q3,0.871,1.9562,0.4651,0.9574,1.4271,1.0,1.0,0.7295,2.1503,1.0445
RNR,2024,FY,0.1962,0.8212,0.3393,0.7043,0.9588,1.0,1.0,1.1676,2.9473,1.4199
RNR,2025,Q1,0.581,1.2002,0.5394,0.8976,1.1788,1.0,1.0,0.9822,1.854,1.1141
RNR,2025,Q2,1.6556,1.302,1.345,0.9455,1.5263,1.9093,1.0,1.1723,1.4196,1.0577
RNR,2025,Q3,0.9718,0.9959,1.0101,0.966,1.7419,1.4017,1.0,1.7491,1.3877,1.0352
RNR,2025,FY,1.6883,1.5789,1.0854,0.9852,2.5389,1.3919,1.0,1.608,1.2825,1.015
RNR,2026,Q1,0.6014,0.5834,1.0578,0.9746,0.8444,1.3072,1.0,1.4474,1.2358,1.0261
RNR,2026,Q2,1.5137,0.9788,1.5465,1.0,0.9788,1.5465,1.0,1.0,1.0,1.0
