ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
CR,2023,Q1,0.2404,0.7745,0.3313,0.9368,1.0,1.1116,1.0,1.2911,3.3549,1.0674
CR,2023,Q2,0.5253,1.0908,0.3898,1.2353,1.0,1.0,1.3711,0.9167,2.5652,1.1099
CR,2023,Q3,0.3527,0.9018,0.4033,0.9695,1.0,0.89,1.0,1.1088,2.2067,1.0314
CR,2023,FY,0.2715,0.6961,0.4853,0.8038,1.0,1.2675,1.0,1.4366,2.6121,1.2441
CR,2024,Q2,0.5242,0.8774,0.4857,1.2301,1.1203,1.0,1.2868,1.2768,2.059,1.046
CR,2024,FY,0.3612,0.8894,0.4419,0.919,1.0331,1.0395,1.0,1.1616,2.3526,1.0881
CR,2025,Q1,0.3333,0.8922,0.3962,0.9429,0.9467,1.1455,1.0,1.0611,2.891,1.0606
CR,2025,Q2,0.3791,0.3994,0.7139,1.3298,0.5034,1.176,1.4305,1.2606,1.6473,1.0757
CR,2025,Q3,1.7746,1.2734,1.0009,1.3922,1.2275,1.1836,1.4837,0.9639,1.1825,1.0657
CR,2025,FY,0.638,0.7795,1.0284,0.7959,1.0816,1.1891,1.0,1.3875,1.1563,1.2565
CR,2026,Q1,1.1982,0.9547,0.9313,1.3477,1.365,1.1066,1.4175,1.4297,1.1883,1.0518
