ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
FTNT,2020,Q3,0.4042,1.0,0.4263,0.9481,1.0,1.0,1.1316,1.0,2.3458,1.1935
FTNT,2021,Q2,0.0462,0.1191,0.461,0.8416,1.0,1.2259,1.0,8.3952,2.659,1.1882
FTNT,2021,Q3,0.0489,0.1665,0.2681,1.095,1.2882,1.2069,1.2172,7.7389,4.5013,1.1116
FTNT,2021,FY,0.0347,0.4578,0.0822,0.9227,1.0,1.0,1.0,2.1843,12.1705,1.0837
FTNT,2022,Q1,0.034,0.0857,0.4352,0.9114,1.0,1.0,1.0852,11.6625,2.2975,1.1907
FTNT,2022,Q2,0.1021,0.6852,0.15,0.9931,1.6679,1.0,1.0387,2.4341,6.6682,1.046
FTNT,2022,FY,0.2479,0.7037,0.4221,0.8347,0.7763,1.232,1.0,1.1032,2.9185,1.198
FTNT,2023,Q3,0.1354,0.5341,0.2719,0.9319,0.4833,1.2516,1.0,0.9047,4.6026,1.0731
FTNT,2023,FY,0.3575,1.6637,0.2475,0.8684,2.0447,1.0,1.0,1.229,4.0407,1.1516
FTNT,2024,Q1,0.6334,1.1331,0.6425,0.87,1.3221,1.2441,1.0,1.1668,1.9363,1.1495
FTNT,2024,Q2,0.6239,1.703,0.4107,0.8919,1.255,1.0,1.0,0.7369,2.4348,1.1212
FTNT,2024,Q3,0.5498,1.2498,0.4966,0.886,1.161,1.0,1.0,0.929,2.0138,1.1287
FTNT,2024,FY,0.2471,0.8495,0.3222,0.9026,1.1227,1.0,1.0,1.3216,3.1036,1.1079
FTNT,2025,Q1,0.2787,0.9708,0.3211,0.8941,1.0721,1.0,1.0,1.1043,3.1144,1.1185
FTNT,2025,Q2,0.9158,1.8412,0.5158,0.9643,2.4518,1.1612,1.0993,1.3316,2.2513,1.14
FTNT,2025,Q3,1.2093,1.3994,0.948,0.9116,1.2924,1.3788,1.0088,0.9236,1.4544,1.1066
FTNT,2025,FY,0.6783,0.7167,1.0819,0.8748,1.1417,1.3747,1.0,1.593,1.2707,1.1431
FTNT,2026,Q1,0.8138,0.8903,0.9716,0.9407,1.3667,1.4064,1.0487,1.5351,1.4476,1.1148
