ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
TGT,2020,Q3,0.4696,1.0,0.4731,0.9924,1.0,1.048,1.0161,1.0,2.215,1.0239
TGT,2021,Q1,0.0036,0.0163,0.2184,1.0052,1.0,1.0,1.0,61.3575,4.5793,0.9948
TGT,2021,Q2,0.0887,0.1624,0.559,0.9769,1.0,1.0,1.0351,6.1575,1.7889,1.0595
TGT,2021,FY,0.021,0.3481,0.0633,0.9554,1.0,1.0,1.0103,2.8725,15.808,1.0575
TGT,2022,Q2,0.316,0.4839,0.6449,1.0126,1.1589,1.0,1.0137,2.395,1.5506,1.0011
TGT,2023,Q1,0.6081,1.211,0.5131,0.9786,1.0465,1.0,1.0,0.8641,1.9488,1.0219
TGT,2023,Q2,0.2403,0.9254,0.241,1.0776,1.015,1.017,1.0,1.0968,4.2197,0.928
TGT,2023,Q3,0.4892,0.6778,0.737,0.9793,1.1917,1.0092,0.95,1.7583,1.3693,0.9701
TGT,2023,FY,0.6112,1.146,0.6075,0.8779,1.133,1.0,1.0,0.9887,1.646,1.1391
TGT,2024,Q3,0.1182,0.5518,0.2296,0.9331,0.3268,1.0398,0.9528,0.5922,4.5286,1.0211
TGT,2024,FY,0.652,0.9308,0.7061,0.9921,1.0294,1.0261,1.0,1.106,1.4533,1.008
TGT,2025,Q1,0.4515,0.6232,0.7429,0.9752,0.9688,1.0,0.951,1.5545,1.346,0.9751
TGT,2025,Q2,0.303,0.4867,0.6266,0.9936,0.9793,1.0,0.9967,2.0121,1.5959,1.0031
TGT,2025,Q3,0.8307,1.1611,0.7281,0.9826,0.995,1.0,0.9915,0.8569,1.3734,1.009
TGT,2025,FY,0.6428,0.6639,0.8877,1.0906,0.9602,1.0,1.0,1.4463,1.1265,0.917
TGT,2026,Q1,0.5914,0.906,0.6705,0.9737,1.0372,1.0317,0.9768,1.1448,1.5388,1.0032
