ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
DXC,2021,Q3,0.0358,0.1292,0.2986,0.9289,1.0,1.3442,1.0326,7.7389,4.5013,1.1116
DXC,2022,Q1,0.03,0.0857,0.4168,0.8398,1.0,0.9577,1.0,11.6625,2.2975,1.1907
DXC,2022,Q2,0.0589,0.4108,0.15,0.9561,1.0,1.0,1.0,2.4341,6.6682,1.046
DXC,2022,FY,0.2577,0.9065,0.3398,0.8367,1.0,0.9918,1.0024,1.1032,2.9185,1.198
DXC,2023,Q1,0.4268,0.9663,0.4912,0.8992,0.8234,1.0,1.0305,0.8521,2.0358,1.1461
DXC,2023,Q2,0.1904,0.691,0.2931,0.94,0.8843,0.9554,1.0,1.2796,3.2595,1.0638
DXC,2023,Q3,0.2186,1.054,0.2226,0.9319,0.9536,1.0246,1.0,0.9047,4.6026,1.0731
DXC,2024,Q2,0.4421,1.1578,0.4107,0.9296,0.8532,1.0,1.0423,0.7369,2.4348,1.1212
DXC,2024,Q3,0.4199,0.9387,0.5049,0.886,0.8721,1.0168,1.0,0.929,2.0138,1.1287
DXC,2024,FY,0.2112,0.6942,0.3371,0.9026,0.9174,1.0462,1.0,1.3216,3.1036,1.1079
DXC,2025,Q1,0.2446,0.8418,0.3251,0.8941,0.9296,1.0123,1.0,1.1043,3.1144,1.1185
DXC,2025,Q3,0.699,1.032,0.7495,0.9036,0.9532,1.0901,1.0,0.9236,1.4544,1.1066
DXC,2025,FY,0.3689,0.5569,0.7572,0.8748,0.8872,0.9621,1.0,1.593,1.2707,1.1431
DXC,2026,Q1,0.3975,0.5972,0.6948,0.9579,0.9167,1.0057,1.0679,1.5351,1.4476,1.1148
DXC,2026,Q2,0.5702,0.8584,0.714,0.9302,0.92,1.0115,1.0278,1.0717,1.4166,1.105
DXC,2026,Q3,1.0957,0.9397,1.0555,1.1047,0.9397,1.0555,1.1047,1.0,1.0,1.0
DXC,2026,FY,0.9733,0.8762,1.0022,1.1083,0.8762,1.0022,1.1083,1.0,1.0,1.0
