ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
USFD,2020,Q2,0.0539,1.0,0.0487,1.1068,1.0,1.0,1.1751,1.0,20.5237,1.0618
USFD,2020,Q3,0.5162,1.0,0.4515,1.1433,1.0,1.0,1.1706,1.0,2.215,1.0239
USFD,2021,Q1,0.0042,0.0163,0.2184,1.1729,1.0,1.0,1.1668,61.3575,4.5793,0.9948
USFD,2021,FY,0.0251,0.3481,0.0633,1.1392,1.0,1.0,1.2047,2.8725,15.808,1.0575
USFD,2022,Q2,0.3445,0.5347,0.6449,0.9989,1.2807,1.0,1.0,2.395,1.5506,1.0011
USFD,2022,Q3,0.4059,0.7618,0.5295,1.0064,1.3046,1.0029,1.0,1.7126,1.8942,0.9937
USFD,2023,Q1,0.7199,1.4335,0.5131,0.9786,1.2388,1.0,1.0,0.8641,1.9488,1.0219
USFD,2023,Q2,0.1472,0.5766,0.237,1.0776,0.6324,1.0,1.0,1.0968,4.2197,0.928
USFD,2023,Q3,0.1945,0.237,0.7303,1.1234,0.4168,1.0,1.0898,1.7583,1.3693,0.9701
USFD,2023,FY,0.6989,1.3033,0.6109,0.8779,1.2885,1.0056,1.0,0.9887,1.646,1.1391
USFD,2024,Q1,0.336,1.1841,0.2435,1.1654,1.1476,1.0,1.0935,0.9692,4.1074,0.9383
USFD,2024,Q2,1.4949,2.5261,0.5377,1.1005,1.0999,1.0,1.0879,0.4354,1.8597,0.9885
USFD,2024,Q3,1.2051,5.2639,0.2208,1.0367,3.1173,1.0,1.0587,0.5922,4.5286,1.0211
USFD,2024,FY,0.7452,1.0916,0.6881,0.9921,1.2072,1.0,1.0,1.106,1.4533,1.008
USFD,2025,Q1,0.5399,0.6722,0.7429,1.0811,1.0449,1.0,1.0542,1.5545,1.346,0.9751
USFD,2025,Q2,0.3395,0.5161,0.6266,1.0497,1.0384,1.0,1.053,2.0121,1.5959,1.0031
USFD,2025,Q3,0.3212,0.4189,0.7392,1.0373,0.359,1.0152,1.0466,0.8569,1.3734,1.009
USFD,2025,FY,0.7543,0.7658,0.9032,1.0906,1.1075,1.0174,1.0,1.4463,1.1265,0.917
USFD,2026,Q1,0.6152,0.8977,0.6578,1.0418,1.0277,1.0122,1.0452,1.1448,1.5388,1.0032
