ticker,year,fp,K,KI,KR,KF,IA,RA,FA,IS,RS,FS
AVT,2021,FY,0.0347,0.4578,0.0822,0.9227,1.0,1.0,1.0,2.1843,12.1705,1.0837
AVT,2022,Q1,0.0313,0.0857,0.4352,0.8398,1.0,1.0,1.0,11.6625,2.2975,1.1907
AVT,2022,Q2,0.0589,0.4108,0.15,0.9561,1.0,1.0,1.0,2.4341,6.6682,1.046
AVT,2022,Q3,0.174,0.7024,0.2589,0.9567,1.0,1.0,1.0,1.4236,3.8621,1.0452
AVT,2022,FY,0.234,0.8183,0.3426,0.8347,0.9027,1.0,1.0,1.1032,2.9185,1.198
AVT,2023,Q1,0.5947,1.3877,0.4912,0.8725,1.1824,1.0,1.0,0.8521,2.0358,1.1461
AVT,2023,Q2,0.887,2.2546,0.3068,1.2824,2.885,1.0,1.3643,1.2796,3.2595,1.0638
AVT,2023,Q3,0.3039,1.4585,0.2236,0.9319,1.3196,1.0291,1.0,0.9047,4.6026,1.0731
AVT,2024,Q1,0.6167,0.9723,0.5341,1.1875,1.1345,1.0342,1.365,1.1668,1.9363,1.1495
AVT,2024,Q2,0.6143,1.2636,0.4107,1.1837,0.9312,1.0,1.3271,0.7369,2.4348,1.1212
AVT,2024,Q3,0.4896,1.0808,0.5113,0.886,1.0041,1.0296,1.0,0.929,2.0138,1.1287
AVT,2024,FY,0.3411,1.1387,0.3319,0.9026,1.5048,1.0299,1.0,1.3216,3.1036,1.1079
AVT,2025,Q3,0.6302,0.9396,0.7422,0.9036,0.8678,1.0794,1.0,0.9236,1.4544,1.1066
AVT,2025,FY,0.3655,0.5252,0.7956,0.8748,0.8366,1.0109,1.0,1.593,1.2707,1.1431
AVT,2026,Q1,0.5005,0.6065,0.6908,1.1945,0.931,1.0,1.3316,1.5351,1.4476,1.1148
AVT,2026,Q2,0.3826,0.4702,0.7059,1.1528,0.5039,1.0,1.2738,1.0717,1.4166,1.105
AVT,2026,Q3,1.6107,1.2593,1.0134,1.2621,1.2593,1.0134,1.2621,1.0,1.0,1.0
